"user","docid","page","corrupted","tableType","location","number","content","qualifiers"
"Lili","27484756","2","false","subgroup_table","Col","1","subgroup_name","empty_row;bold"
"Lili","27484756","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27465265","1","false","baseline_table","Row","1","arms",""
"Lili","27465265","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27465265","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27465265","2","false","subgroup_table","Row","1","arms;measures",""
"Lili","27465265","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27465265","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27437883","1","false","baseline_table","Row","1","subgroup_level","bold"
"Lili","27437883","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27437883","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27437883","2","false","subgroup_table","Row","1","arms;measures;p-interaction","bold"
"Lili","27437883","2","false","subgroup_table","Col","1","subgroup_name;subgroup_level",""
"Lili","27418597 & Supplementary Append","1","false","baseline_table","Row","1","arms;measures",""
"Lili","27418597 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row;empty_row_with_p_value"
"Lili","27418597 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27418597 & Supplementary Append","2","false","subgroup_table","Row","1","measures;p-interaction",""
"Lili","27418597 & Supplementary Append","2","false","subgroup_table","Row","2","arms",""
"Lili","27418597 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","27418597 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27395349","1","false","baseline_table","Row","1","subgroup_level;measures",""
"Lili","27395349","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","27395349","3","false","subgroup_table","Row","1","outcomes","bold"
"Lili","27395349","3","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27395349","3","false","subgroup_table","Col","2","arms",""
"Lili","27354044","1","false","baseline_table","Row","1","subgroup_level;measures",""
"Lili","27354044","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27354044","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27354044","2","false","subgroup_table","Row","1","measures;subgroup_level;p-interaction","bold"
"Lili","27354044","2","false","subgroup_table","Col","1","outcomes",""
"Lili","27335114 & Supplementary Append","1","false","baseline_table","Row","1","arms",""
"Lili","27335114 & Supplementary Append","1","false","baseline_table","Row","2","arms",""
"Lili","27335114 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27335114 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27316465","1","false","baseline_table","Row","1","subgroup_level",""
"Lili","27316465","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27316465","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27313282","1","false","baseline_table","Row","1","arms;measures",""
"Lili","27313282","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27313282","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27313282","2","false","subgroup_table","Row","1","subgroup_level;p-interaction",""
"Lili","27313282","2","false","subgroup_table","Row","2","arms;measures",""
"Lili","27313282","2","false","subgroup_table","Col","1","outcomes",""
"Lili","27295427","1","false","baseline_table","Row","1","arms","bold"
"Lili","27295427","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27295427","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27295427","2","false","subgroup_table","Row","1","arms;measures",""
"Lili","27295427","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27215502 & Supplementary Append","1","false","baseline_table","Row","1","arms",""
"Lili","27215502 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27215502 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27215502 & Supplementary Append","2","false","subgroup_table","Row","1","arms",""
"Lili","27215502 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_name","empty_row;bold"
"Lili","27215502 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27181606","1","false","baseline_table","Row","1","arms",""
"Lili","27181606","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27181606","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27181606","2","false","subgroup_table","Row","1","measures;arms",""
"Lili","27181606","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27181606","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27165179 & Supplementary Append","1","false","baseline_table","Row","1","arms;measures",""
"Lili","27165179 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27165179 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27144849","2","false","subgroup_table","Row","1","arms;measures",""
"Lili","27144849","2","false","subgroup_table","Row","2","measures",""
"Lili","27144849","2","false","subgroup_table","Row","3","measures",""
"Lili","27144849","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","27144849","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27144849","3","false","subgroup_table","Row","1","arms;measures",""
"Lili","27144849","3","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27144849","3","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27144849","4","false","subgroup_table","Row","1","arms;measures",""
"Lili","27144849","4","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27144849","4","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27144849","5","false","subgroup_table","Row","1","arms;measures",""
"Lili","27144849","5","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27144849","5","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27046162","1","false","baseline_table","Row","1","arms;measures",""
"Lili","27046162","1","false","baseline_table","Col","1","baseline_level_1","empty_row_with_p_value"
"Lili","27046162","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27046160","1","false","baseline_table","Row","1","subgroup_level;measures",""
"Lili","27046160","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","27046159 & Supplementary Append","1","false","baseline_table","Row","1","subgroup_level;measures",""
"Lili","27046159 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27046159 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27043082","1","false","baseline_table","Row","1","arms",""
"Lili","27043082","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27043082","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27043082","2","false","subgroup_table","Row","1","measures;p-interaction",""
"Lili","27043082","2","false","subgroup_table","Row","2","arms","bold"
"Lili","27043082","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27043082","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","27033025","1","false","baseline_table","Row","1","subgroup_level",""
"Lili","27033025","1","false","baseline_table","Row","2","arms",""
"Lili","27033025","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","27033025","2","false","subgroup_table","Row","1","subgroup_level",""
"Lili","27033025","2","false","subgroup_table","Row","1","arms",""
"Lili","27033025","2","false","subgroup_table","Col","1","outcomes","empty_row"
"Lili","27033025","2","false","subgroup_table","Col","1","measures",""
"Lili","27028914 & Supplementary Append","1","false","baseline_table","Row","1","arms","bold"
"Lili","27028914 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27028914 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","27028914 & Supplementary Append","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","27028914 & Supplementary Append","2","false","subgroup_table","Row","2","arms",""
"Lili","27028914 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27028914 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26994121","1","false","baseline_table","Row","1","subgroup_level",""
"Lili","26994121","1","false","baseline_table","Row","1","arms",""
"Lili","26994121","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26886418","1","false","baseline_table","Row","1","arms",""
"Lili","26886418","1","false","baseline_table","Row","2","measures",""
"Lili","26886418","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26886418","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26886418","2","false","subgroup_table","Row","1","measures;p-interaction;arms",""
"Lili","26886418","2","false","subgroup_table","Row","2","measures",""
"Lili","26886418","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26886418","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26792812 & Supplementary Append","1","false","baseline_table","Row","1","arms",""
"Lili","26792812 & Supplementary Append","1","false","baseline_table","Row","1","arms",""
"Lili","26792812 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26792812 & Supplementary Append","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26792812 & Supplementary Append","2","false","subgroup_table","Row","1","other",""
"Lili","26792812 & Supplementary Append","2","false","subgroup_table","Row","1","arms",""
"Lili","26792812 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26792812 & Supplementary Append","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26762525","1","false","baseline_table","Row","1","subgroup_level;measures",""
"Lili","26762525","1","false","baseline_table","Row","2","arms",""
"Lili","26762525","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26762525","2","false","subgroup_table","Row","1","subgroup_level;p-interaction",""
"Lili","26762525","2","false","subgroup_table","Row","1","arms;measures",""
"Lili","26762525","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26762481","1","false","baseline_table","Row","1","subgroup_level;measures",""
"Lili","26762481","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26762481","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26762481","1","false","baseline_table","Row","2","arms",""
"Lili","26747037","1","false","baseline_table","Row","1","subgroup_level",""
"Lili","26747037","1","false","baseline_table","Row","2","subgroup_level",""
"Lili","26747037","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26747037","2","false","baseline_table","Row","1","measures;p-interaction",""
"Lili","26747037","2","false","baseline_table","Col","1","outcomes",""
"Lili","26747037","3","false","baseline_table","Row","1","measures;p-interaction",""
"Lili","26747037","3","false","baseline_table","Col","1","outcomes",""
"Lili","26747037","3","false","baseline_table","Col","2","outcomes",""
"Lili","26744025","1","false","baseline_table","Row","1","subgroup_level","bold"
"Lili","26744025","1","false","baseline_table","Row","2","arms","bold"
"Lili","26744025","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26744025","2","false","subgroup_table","Row","1","measures;p-interaction",""
"Lili","26744025","2","false","subgroup_table","Row","2","arms;p-interaction",""
"Lili","26744025","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26704701","1","false","baseline_table","Row","1","subgroup_name",""
"Lili","26704701","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26704701","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26704701","2","false","subgroup_table","Row","1","arms",""
"Lili","26704701","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26699168","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26699168","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26699168","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26699168","2","false","subgroup_table","Row","1","arms;p-interaction",""
"Lili","26699168","2","false","subgroup_table","Row","2","other",""
"Lili","26699168","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26699168","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26681720","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26681720","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26681720","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26681720","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26681720","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26681720","2","false","subgroup_table","Col","2","subgroup_level",""
"Lili","26653621","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26653621","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26653621","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26653621","2","false","subgroup_table","Row","1","arms;measures",""
"Lili","26653621","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26653621","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26627989","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26627989","1","false","baseline_table","Row","2","arms",""
"Lili","26627989","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26627989","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26627989","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26586780","1","false","baseline_table","Row","1","arms",""
"Lili","26586780","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26586780","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26586780","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26586780","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value;bold"
"Lili","26586780","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26580237","1","false","baseline_table","Row","1","arms",""
"Lili","26580237","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26580237","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26580237","2","false","subgroup_table","Row","1","measures;p-interaction",""
"Lili","26580237","2","false","subgroup_table","Row","2","arms",""
"Lili","26580237","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26547918","1","false","baseline_table","Row","1","arms",""
"Lili","26547918","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26541915","1","false","baseline_table","Row","1","measures",""
"Lili","26541915","1","false","baseline_table","Row","2","subgroup_level",""
"Lili","26541915","1","false","baseline_table","Col","1","baseline_level_1","empty_row_with_p_value"
"Lili","26541915","1","false","baseline_table","Col","1","baseline_level_2","indented"
"Lili","26541915","2","false","subgroup_table","Row","1","subgroup_name",""
"Lili","26541915","2","false","subgroup_table","Row","2","subgroup_level",""
"Lili","26541915","2","false","subgroup_table","Row","3","arms",""
"Lili","26541915","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26541915","2","false","subgroup_table","Col","1","measures","indented"
"Lili","26524706","1","false","baseline_table","Row","1","subgroup_level",""
"Lili","26524706","1","false","baseline_table","Col","1","baseline_level_1","empty_row_with_p_value"
"Lili","26524706","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26524706","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26524706","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26524706","3","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26524706","3","false","subgroup_table","Col","1","subgroup_level",""
"David","26523993","1","false","baseline_table","Row","1","subgroup_level",""
"David","26523993","1","false","baseline_table","Row","2","arms;measures",""
"David","26523993","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26523993","2","false","subgroup_table","Row","1","subgroup_level",""
"Lili","26523993","2","false","subgroup_table","Row","2","arms;measures",""
"Lili","26523993","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26523993","3","false","subgroup_table","Row","1","arms;outcomes;measures;p-interaction",""
"Lili","26523993","3","false","subgroup_table","Col","1","arms",""
"Katherine","26491109","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Katherine","26491109","1","false","baseline_table","Col","1","baseline_level_2","indented"
"Katherine","26491109","1","false","baseline_table","Row","1","p-interaction;arms;measures","bold"
"Katherine","26471380","1","false","subgroup_table","Row","1","arms;measures",""
"Katherine","26471380","1","false","subgroup_table","Col","1","baseline_level_1","empty_row"
"Katherine","26471380","1","false","subgroup_table","Col","1","baseline_level_2",""
"Katherine","26422723","1","false","baseline_table","Row","1","arms","bold"
"Katherine","26422723","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Katherine","26422723","1","false","baseline_table","Col","1","baseline_level_2","indented"
"Katherine","26422723","2","false","baseline_table","Row","1","arms","bold"
"Katherine","26422723","2","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Katherine","26422723","2","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26400827","1","false","baseline_table","Row","1","other",""
"Lili","26400827","1","false","baseline_table","Row","2","arms;measures",""
"Lili","26400827","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26400827","1","false","baseline_table","Col","1","baseline_level_2",""
"David","26400827","2","false","baseline_table","Row","2","arms;measures;p-interaction",""
"David","26400827","2","false","baseline_table","Col","1","outcomes",""
"David","26400827","2","false","baseline_table","Col","2","subgroup_level",""
"David","26400827","3","false","subgroup_table","Row","1","other",""
"David","26400827","3","false","subgroup_table","Row","2","arms;measures;p-interaction",""
"David","26400827","3","false","subgroup_table","Col","1","outcomes",""
"David","26400827","3","false","subgroup_table","Col","2","subgroup_level",""
"Lili","26378978","1","false","baseline_table","Row","1","arms",""
"Lili","26378978","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26378978","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26378978","2","false","subgroup_table","Row","1","measures;p-interaction",""
"Lili","26378978","2","false","subgroup_table","Row","2","arms",""
"Lili","26378978","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value;bold"
"Lili","26378978","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26378978","3","false","subgroup_table","Row","1","measures;p-interaction",""
"Lili","26378978","3","false","subgroup_table","Row","2","arms",""
"Lili","26378978","3","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26378978","3","false","subgroup_table","Col","1","subgroup_level",""
"David","26358285","1","true","baseline_table","Row","1","outcomes",""
"David","26358285","1","true","baseline_table","Row","2","outcomes",""
"David","26358285","1","true","baseline_table","Col","1","baseline_level_1","empty_row"
"David","26358285","1","true","baseline_table","Col","1","baseline_level_2","indented"
"Lili","26358285","2","false","subgroup_table","Row","1","arms",""
"Lili","26358285","2","false","subgroup_table","Row","2","measures",""
"Lili","26358285","2","false","subgroup_table","Col","1","subgroup_level;subgroup_name",""
"David","26338971","1","false","baseline_table","Row","1","subgroup_level;p-interaction",""
"David","26338971","1","false","baseline_table","Row","2","measures;arms",""
"David","26338971","1","false","baseline_table","Col","1","subgroup_name","empty_row"
"David","26338971","1","false","baseline_table","Col","1","subgroup_level",""
"David","26338971","2","true","subgroup_table","Row","1","measures",""
"David","26338971","2","true","subgroup_table","Row","2","arms;measures;p-interaction",""
"David","26338971","2","true","subgroup_table","Col","1","outcomes","empty_row_with_p_value"
"David","26338971","2","true","subgroup_table","Col","1","subgroup_level",""
"David","26330422","1","false","baseline_table","Row","1","other",""
"David","26330422","1","false","baseline_table","Row","2","arms",""
"David","26330422","1","false","baseline_table","Col","1","subgroup_level",""
"David","26330422","2","false","subgroup_table","Row","1","measures;p-interaction",""
"David","26330422","2","false","subgroup_table","Row","2","arms",""
"David","26330422","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"David","26330422","2","false","subgroup_table","Col","1","subgroup_level","indented"
"David","26321103","1","false","baseline_table","Row","1","arms",""
"David","26321103","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"David","26321103","1","false","baseline_table","Col","1","baseline_level_2","indented"
"David","26321103","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"David","26321103","2","false","subgroup_table","Row","2","measures",""
"David","26321103","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"David","26321103","2","false","subgroup_table","Col","1","subgroup_level",""
"David","26275429","1","false","baseline_table","Row","1","subgroup_level",""
"David","26275429","1","false","baseline_table","Row","2","arms",""
"David","26275429","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"David","26275429","1","false","baseline_table","Col","1","baseline_level_2",""
"David","26275429","2","false","subgroup_table","Row","1","subgroup_level",""
"David","26275429","2","false","subgroup_table","Row","2","arms",""
"David","26275429","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26271059","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26271059","1","false","baseline_table","Col","1","baseline_level_1","empty_row;empty_row_with_p_value"
"Lili","26271059","1","false","baseline_table","Col","1","baseline_level_2",""
"David","26271059","2","false","subgroup_table","Row","1","subgroup_level",""
"David","26271059","2","false","subgroup_table","Row","2","arms;measures",""
"David","26271059","2","false","subgroup_table","Row","3","measures",""
"David","26271059","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26238672","1","false","subgroup_table","Row","1","subgroup_level",""
"Lili","26238672","1","false","subgroup_table","Row","2","arms",""
"Lili","26238672","1","false","subgroup_table","Col","1","outcomes","empty_row"
"Lili","26238672","1","false","subgroup_table","Col","1","other",""
"Lili","26179619","1","false","baseline_table","Row","1","arms",""
"Lili","26179619","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26179619","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26179619","2","false","subgroup_table","Row","1","arms",""
"Lili","26179619","2","false","subgroup_table","Row","2","measures",""
"Lili","26179619","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26151264","1","false","baseline_table","Row","1","arms",""
"Lili","26151264","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26151264","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26151264","2","false","subgroup_table","Row","1","arms;measures",""
"Lili","26151264","2","false","subgroup_table","Row","2","measures",""
"Lili","26151264","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26151264","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26139005","1","false","baseline_table","Row","1","arms",""
"Lili","26139005","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26139005","2","false","subgroup_table","Row","1","arms",""
"Lili","26139005","2","false","subgroup_table","Row","2","measures",""
"Lili","26139005","2","false","subgroup_table","Col","1","subgroup_name",""
"Lili","26139005","2","false","subgroup_table","Col","2","subgroup_level",""
"Lili","26135703","1","false","baseline_table","Row","1","arms",""
"Lili","26135703","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26135703","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26135703","2","false","subgroup_table","Row","1","arms",""
"Lili","26135703","2","false","subgroup_table","Row","2","measures",""
"Lili","26135703","2","false","subgroup_table","Col","1","subgroup_level","empty_row;bold"
"Lili","26135703","2","false","subgroup_table","Col","1","outcomes","indented"
"Lili","26132939","1","false","baseline_table","Row","1","arms",""
"Lili","26132939","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26132939","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26132939","2","false","subgroup_table","Row","1","measures",""
"Lili","26132939","2","false","subgroup_table","Row","2","arms;measures",""
"Lili","26132939","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26132939","3","false","subgroup_table","Row","1","measures",""
"Lili","26132939","3","false","subgroup_table","Row","2","arms",""
"Lili","26132939","3","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26132939","4","false","subgroup_table","Row","1","measures",""
"Lili","26132939","4","false","subgroup_table","Row","2","arms",""
"Lili","26132939","4","false","subgroup_table","Col","1","subgroup_level",""
"Lili","26121561","1","false","baseline_table","Row","1","arms",""
"Lili","26121561","1","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26121561","1","false","baseline_table","Col","1","baseline_level_2","indented"
"Lili","26121561","2","false","subgroup_table","Row","1","subgroup_level",""
"Lili","26121561","2","false","subgroup_table","Row","2","arms",""
"Lili","26121561","2","false","subgroup_table","Col","1","outcomes","empty_row"
"Lili","26121561","2","false","subgroup_table","Col","1","measures",""
"Lili","26082625","1","false","baseline_table","Row","1","arms",""
"Lili","26082625","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26082625","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26082625","2","false","baseline_table","Row","1","measures;arms",""
"Lili","26082625","2","false","baseline_table","Col","1","baseline_level_1",""
"Lili","26059896","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26059896","1","false","baseline_table","Col","1","baseline_level_1","empty_row;empty_row_with_p_value"
"Lili","26059896","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26059896","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26059896","2","false","subgroup_table","Col","1","outcomes",""
"Lili","26059896","2","false","subgroup_table","Col","2","subgroup_level",""
"Lili","26052984","1","false","baseline_table","Row","1","arms",""
"Lili","26052984","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26052984","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","26052984","2","false","subgroup_table","Row","1","measures",""
"Lili","26052984","2","false","subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26052984","2","false","subgroup_table","Col","1","subgroup_level;measures",""
"Lili","26027630","1","false","baseline_table","Row","1","arms;measures",""
"Lili","26027630","1","false","baseline_table","Row","2","arms",""
"Lili","26027630","1","false","baseline_table","Col","1","baseline_level_1;baseline_level_2",""
"Lili","26027630","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","26027630","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26027630","2","false","subgroup_table","Col","1","subgroup_level",""
"Lili","25852208","1","false","baseline_table","Row","1","arms",""
"Lili","25852208","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","25852208","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","25792124","1","false","baseline_table","Row","1","arms",""
"Lili","25792124","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","25792124","1","false","baseline_table","Col","1","baseline_level_2",""
"Lili","25792124","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"Lili","25792124","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","25792124","2","false","subgroup_table","Col","1","subgroup_level","indented"
"David","25787199","1","false","baseline_table","Row","1","subgroup_level",""
"David","25787199","1","false","baseline_table","Row","2","arms",""
"David","25787199","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"David","25787199","1","false","baseline_table","Col","1","baseline_level_2",""
"David","25773268","1","false","baseline_table","Row","1","arms",""
"David","25773268","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"David","25773268","1","false","baseline_table","Col","1","baseline_level_2",""
"David","25773268","2","false","subgroup_table","Row","1","arms;measures;p-interaction",""
"David","25773268","2","false","subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"David","25773268","2","false","subgroup_table","Col","1","subgroup_level",""
"David","25758769","1","false","baseline_table","Row","1","measures;subgroup_level",""
"David","25758769","1","false","baseline_table","Row","2","arms",""
"David","25758769","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"David","25758769","1","false","baseline_table","Col","2","baseline_level_2",""
"David","25758769","2","false","subgroup_table","Row","1","subgroup_level;p-interaction",""
"David","25758769","2","false","subgroup_table","Row","2","measures",""
"David","25758769","2","false","subgroup_table","Row","3","arms;measures",""
"David","25758769","2","false","subgroup_table","Col","1","outcomes",""
"David","25743173","1","false","baseline_table","Row","1","arms",""
"David","25743173","1","false","baseline_table","Col","1","baseline_level_1","empty_row"
"David","25743173","1","false","baseline_table","Col","1","baseline_level_2",""
"David","25698905","1","false","baseline_table","Row","1","arms;measures",""
"David","25698905","1","false","baseline_table","Row","2","subgroup_level",""
"David","25698905","1","false","baseline_table","Col","1","baseline_level_1",""
"David","25698905","2","false","subgroup_table","Row","1","measures;p-interaction",""
