"user","docid","page","corrupted_text","tableType","location","number","content","qualifiers"
"Lili","27395349",3,NA,"subgroup_table","Col","2","arms",NA
"Lili","27354044",1,NA,"baseline_table","Row","1","subgroup_level;measures",NA
"Lili","27354044",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27354044",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27354044",2,NA,"subgroup_table","Row","1","measures;subgroup_level;p-interaction","bold"
"Lili","27354044",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","27335114 & Supplementary Append",1,NA,"baseline_table","Row","1","arms",NA
"Lili","27335114 & Supplementary Append",1,NA,"baseline_table","Row","2","arms",NA
"Lili","27335114 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27335114 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27316465",1,NA,"baseline_table","Row","1","subgroup_level",NA
"Lili","27316465",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27316465",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27313282",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","27313282",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27313282",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27313282",2,NA,"subgroup_table","Row","1","subgroup_level;p-interaction",NA
"Lili","27313282",2,NA,"subgroup_table","Row","2","arms;measures",NA
"Lili","27313282",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","27295427",1,NA,"baseline_table","Row","1","arms","bold"
"Lili","27295427",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27295427",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27295427",2,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","27295427",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27215502 & Supplementary Append",1,NA,"baseline_table","Row","1","arms",NA
"Lili","27215502 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27215502 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27215502 & Supplementary Append",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","27215502 & Supplementary Append",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row;bold"
"Lili","27215502 & Supplementary Append",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27181606",1,NA,"baseline_table","Row","1","arms",NA
"Lili","27181606",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27181606",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27181606",2,NA,"subgroup_table","Row","1","measures;arms",NA
"Lili","27181606",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27181606",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27165179 & Supplementary Append",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","27165179 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27165179 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27144849",2,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","27144849",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","27144849",2,NA,"subgroup_table","Row","3","measures",NA
"Lili","27144849",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","27144849",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27144849",3,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","27144849",3,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27144849",3,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27144849",4,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","27144849",4,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27144849",4,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27144849",5,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","27144849",5,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27144849",5,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27046162",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","27046162",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row_with_p_value"
"Lili","27046162",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27046160",1,NA,"baseline_table","Row","1","subgroup_level;measures",NA
"Lili","27046160",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","27046159 & Supplementary Append",1,NA,"baseline_table","Row","1","subgroup_level;measures",NA
"Lili","27046159 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27046159 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27043082",1,NA,"baseline_table","Row","1","arms",NA
"Lili","27043082",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27043082",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27043082",2,NA,"subgroup_table","Row","1","measures;p-interaction",NA
"Lili","27043082",2,NA,"subgroup_table","Row","2","arms","bold"
"Lili","27043082",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27043082",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","27033025",1,NA,"baseline_table","Row","1","subgroup_level",NA
"Lili","27033025",1,NA,"baseline_table","Row","2","arms",NA
"Lili","27033025",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","27033025",2,NA,"subgroup_table","Row","1","subgroup_level",NA
"Lili","27033025",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","27033025",2,NA,"subgroup_table","Col","1","outcomes","empty_row"
"Lili","27033025",2,NA,"subgroup_table","Col","1","measures",NA
"Lili","27028914 & Supplementary Append",1,NA,"baseline_table","Row","1","arms","bold"
"Lili","27028914 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","27028914 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","27028914 & Supplementary Append",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","27028914 & Supplementary Append",2,NA,"subgroup_table","Row","2","arms",NA
"Lili","27028914 & Supplementary Append",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","27028914 & Supplementary Append",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26994121",1,NA,"baseline_table","Row","1","subgroup_level",NA
"Lili","26994121",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26994121",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26886418",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26886418",1,NA,"baseline_table","Row","2","measures",NA
"Lili","26886418",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26886418",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26886418",2,NA,"subgroup_table","Row","1","measures;p-interaction;arms",NA
"Lili","26886418",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","26886418",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26886418",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26792812 & Supplementary Append",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26792812 & Supplementary Append",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26792812 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26792812 & Supplementary Append",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26792812 & Supplementary Append",2,NA,"subgroup_table","Row","1","other",NA
"Lili","26792812 & Supplementary Append",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","26792812 & Supplementary Append",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26792812 & Supplementary Append",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26762525",1,NA,"baseline_table","Row","1","subgroup_level;measures",NA
"Lili","26762525",1,NA,"baseline_table","Row","2","arms",NA
"Lili","26762525",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26762525",2,NA,"subgroup_table","Row","1","subgroup_level;p-interaction",NA
"Lili","26762525",2,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","26762525",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26762481",1,NA,"baseline_table","Row","1","subgroup_level;measures",NA
"Lili","26762481",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26762481",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26762481",1,NA,"baseline_table","Row","2","arms",NA
"Lili","26747037",1,NA,"baseline_table","Row","1","subgroup_level",NA
"Lili","26747037",1,NA,"baseline_table","Row","2","subgroup_level",NA
"Lili","26747037",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26747037",2,NA,"baseline_table","Row","1","measures;p-interaction",NA
"Lili","26747037",2,NA,"baseline_table","Col","1","outcomes",NA
"Lili","26747037",3,NA,"baseline_table","Row","1","measures;p-interaction",NA
"Lili","26747037",3,NA,"baseline_table","Col","1","outcomes",NA
"Lili","26747037",3,NA,"baseline_table","Col","2","outcomes",NA
"Lili","26744025",1,NA,"baseline_table","Row","1","subgroup_level","bold"
"Lili","26744025",1,NA,"baseline_table","Row","2","arms","bold"
"Lili","26744025",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26744025",2,NA,"subgroup_table","Row","1","measures;p-interaction",NA
"Lili","26744025",2,NA,"subgroup_table","Row","2","arms;p-interaction",NA
"Lili","26744025",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26704701",1,NA,"baseline_table","Row","1","subgroup_name",NA
"Lili","26704701",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26704701",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26704701",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","26704701",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26699168",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26699168",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26699168",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26699168",2,NA,"subgroup_table","Row","1","arms;p-interaction",NA
"Lili","26699168",2,NA,"subgroup_table","Row","2","other",NA
"Lili","26699168",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26699168",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26681720",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26681720",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26681720",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26681720",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26681720",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26681720",2,NA,"subgroup_table","Col","2","subgroup_level",NA
"Lili","26653621",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26653621",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26653621",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26653621",2,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","26653621",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26653621",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26627989",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26627989",1,NA,"baseline_table","Row","2","arms",NA
"Lili","26627989",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26627989",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26627989",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26586780",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26586780",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26586780",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26586780",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26586780",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value;bold"
"Lili","26586780",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26580237",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26580237",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26580237",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26580237",2,NA,"subgroup_table","Row","1","measures;p-interaction",NA
"Lili","26580237",2,NA,"subgroup_table","Row","2","arms",NA
"Lili","26580237",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26547918",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26547918",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26541915",1,NA,"baseline_table","Row","1","measures",NA
"Lili","26541915",1,NA,"baseline_table","Row","2","subgroup_level",NA
"Lili","26541915",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row_with_p_value"
"Lili","26541915",1,NA,"baseline_table","Col","1","baseline_level_2","indented"
"Lili","26541915",2,NA,"subgroup_table","Row","1","subgroup_name",NA
"Lili","26541915",2,NA,"subgroup_table","Row","2","subgroup_level",NA
"Lili","26541915",2,NA,"subgroup_table","Row","3","arms",NA
"Lili","26541915",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26541915",2,NA,"subgroup_table","Col","1","measures","indented"
"Lili","26524706",1,NA,"baseline_table","Row","1","subgroup_level",NA
"Lili","26524706",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row_with_p_value"
"Lili","26524706",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26524706",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26524706",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26524706",3,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26524706",3,NA,"subgroup_table","Col","1","subgroup_level",NA
"David","26523993",1,NA,"baseline_table","Row","1","subgroup_level",NA
"David","26523993",1,NA,"baseline_table","Row","2","arms;measures",NA
"David","26523993",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26523993",2,NA,"subgroup_table","Row","1","subgroup_level",NA
"Lili","26523993",2,NA,"subgroup_table","Row","2","arms;measures",NA
"Lili","26523993",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26523993",3,NA,"subgroup_table","Row","1","arms;outcomes;measures;p-interaction",NA
"Lili","26523993",3,NA,"subgroup_table","Col","1","arms",NA
"Katherine","26491109",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Katherine","26491109",1,NA,"baseline_table","Col","1","baseline_level_2","indented"
"Katherine","26491109",1,NA,"baseline_table","Row","1","p-interaction;arms;measures","bold"
"Katherine","26471380",1,NA,"subgroup_table","Row","1","arms;measures",NA
"Katherine","26471380",1,NA,"subgroup_table","Col","1","baseline_level_1","empty_row"
"Katherine","26471380",1,NA,"subgroup_table","Col","1","baseline_level_2",NA
"Katherine","26422723",1,NA,"baseline_table","Row","1","arms","bold"
"Katherine","26422723",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Katherine","26422723",1,NA,"baseline_table","Col","1","baseline_level_2","indented"
"Katherine","26422723",2,NA,"baseline_table","Row","1","arms","bold"
"Katherine","26422723",2,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Katherine","26422723",2,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26400827",1,NA,"baseline_table","Row","1","other",NA
"Lili","26400827",1,NA,"baseline_table","Row","2","arms;measures",NA
"Lili","26400827",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26400827",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"David","26400827",2,NA,"baseline_table","Row","2","arms;measures;p-interaction",NA
"David","26400827",2,NA,"baseline_table","Col","1","outcomes",NA
"David","26400827",2,NA,"baseline_table","Col","2","subgroup_level",NA
"David","26400827",3,NA,"subgroup_table","Row","1","other",NA
"David","26400827",3,NA,"subgroup_table","Row","2","arms;measures;p-interaction",NA
"David","26400827",3,NA,"subgroup_table","Col","1","outcomes",NA
"David","26400827",3,NA,"subgroup_table","Col","2","subgroup_level",NA
"Lili","26378978",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26378978",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26378978",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26378978",2,NA,"subgroup_table","Row","1","measures;p-interaction",NA
"Lili","26378978",2,NA,"subgroup_table","Row","2","arms",NA
"Lili","26378978",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value;bold"
"Lili","26378978",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26378978",3,NA,"subgroup_table","Row","1","measures;p-interaction",NA
"Lili","26378978",3,NA,"subgroup_table","Row","2","arms",NA
"Lili","26378978",3,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26378978",3,NA,"subgroup_table","Col","1","subgroup_level",NA
"David","26358285",1,"something wrong with the table (First Batch Generic Message)","baseline_table","Row","1","outcomes",NA
"David","26358285",1,"something wrong with the table (First Batch Generic Message)","baseline_table","Row","2","outcomes",NA
"David","26358285",1,"something wrong with the table (First Batch Generic Message)","baseline_table","Col","1","baseline_level_1","empty_row"
"David","26358285",1,"something wrong with the table (First Batch Generic Message)","baseline_table","Col","1","baseline_level_2","indented"
"Lili","26358285",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","26358285",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","26358285",2,NA,"subgroup_table","Col","1","subgroup_level;subgroup_name",NA
"David","26338971",1,NA,"baseline_table","Row","1","subgroup_level;p-interaction",NA
"David","26338971",1,NA,"baseline_table","Row","2","measures;arms",NA
"David","26338971",1,NA,"baseline_table","Col","1","subgroup_name","empty_row"
"David","26338971",1,NA,"baseline_table","Col","1","subgroup_level",NA
"David","26338971",2,"something wrong with the table (First Batch Generic Message)","subgroup_table","Row","1","measures",NA
"David","26338971",2,"something wrong with the table (First Batch Generic Message)","subgroup_table","Row","2","arms;measures;p-interaction",NA
"David","26338971",2,"something wrong with the table (First Batch Generic Message)","subgroup_table","Col","1","outcomes","empty_row_with_p_value"
"David","26338971",2,"something wrong with the table (First Batch Generic Message)","subgroup_table","Col","1","subgroup_level",NA
"David","26330422",1,NA,"baseline_table","Row","1","other",NA
"David","26330422",1,NA,"baseline_table","Row","2","arms",NA
"David","26330422",1,NA,"baseline_table","Col","1","subgroup_level",NA
"David","26330422",2,NA,"subgroup_table","Row","1","measures;p-interaction",NA
"David","26330422",2,NA,"subgroup_table","Row","2","arms",NA
"David","26330422",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"David","26330422",2,NA,"subgroup_table","Col","1","subgroup_level","indented"
"David","26321103",1,NA,"baseline_table","Row","1","arms",NA
"David","26321103",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"David","26321103",1,NA,"baseline_table","Col","1","baseline_level_2","indented"
"David","26321103",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"David","26321103",2,NA,"subgroup_table","Row","2","measures",NA
"David","26321103",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"David","26321103",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"David","26275429",1,NA,"baseline_table","Row","1","subgroup_level",NA
"David","26275429",1,NA,"baseline_table","Row","2","arms",NA
"David","26275429",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"David","26275429",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"David","26275429",2,NA,"subgroup_table","Row","1","subgroup_level",NA
"David","26275429",2,NA,"subgroup_table","Row","2","arms",NA
"David","26275429",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26271059",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26271059",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row;empty_row_with_p_value"
"Lili","26271059",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"David","26271059",2,NA,"subgroup_table","Row","1","subgroup_level",NA
"David","26271059",2,NA,"subgroup_table","Row","2","arms;measures",NA
"David","26271059",2,NA,"subgroup_table","Row","3","measures",NA
"David","26271059",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26238672",1,NA,"subgroup_table","Row","1","subgroup_level",NA
"Lili","26238672",1,NA,"subgroup_table","Row","2","arms",NA
"Lili","26238672",1,NA,"subgroup_table","Col","1","outcomes","empty_row"
"Lili","26238672",1,NA,"subgroup_table","Col","1","other",NA
"Lili","26179619",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26179619",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26179619",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26179619",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","26179619",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","26179619",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26151264",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26151264",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26151264",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26151264",2,NA,"subgroup_table","Row","1","arms;measures",NA
"Lili","26151264",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","26151264",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26151264",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26139005",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26139005",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26139005",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","26139005",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","26139005",2,NA,"subgroup_table","Col","1","subgroup_name",NA
"Lili","26139005",2,NA,"subgroup_table","Col","2","subgroup_level",NA
"Lili","26135703",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26135703",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26135703",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26135703",2,NA,"subgroup_table","Row","1","arms",NA
"Lili","26135703",2,NA,"subgroup_table","Row","2","measures",NA
"Lili","26135703",2,NA,"subgroup_table","Col","1","subgroup_level","empty_row;bold"
"Lili","26135703",2,NA,"subgroup_table","Col","1","outcomes","indented"
"Lili","26132939",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26132939",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26132939",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26132939",2,NA,"subgroup_table","Row","1","measures",NA
"Lili","26132939",2,NA,"subgroup_table","Row","2","arms;measures",NA
"Lili","26132939",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26132939",3,NA,"subgroup_table","Row","1","measures",NA
"Lili","26132939",3,NA,"subgroup_table","Row","2","arms",NA
"Lili","26132939",3,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26132939",4,NA,"subgroup_table","Row","1","measures",NA
"Lili","26132939",4,NA,"subgroup_table","Row","2","arms",NA
"Lili","26132939",4,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","26121561",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26121561",1,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26121561",1,NA,"baseline_table","Col","1","baseline_level_2","indented"
"Lili","26121561",2,NA,"subgroup_table","Row","1","subgroup_level",NA
"Lili","26121561",2,NA,"subgroup_table","Row","2","arms",NA
"Lili","26121561",2,NA,"subgroup_table","Col","1","outcomes","empty_row"
"Lili","26121561",2,NA,"subgroup_table","Col","1","measures",NA
"Lili","26082625",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26082625",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26082625",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26082625",2,NA,"baseline_table","Row","1","measures;arms",NA
"Lili","26082625",2,NA,"baseline_table","Col","1","baseline_level_1",NA
"Lili","26059896",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26059896",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row;empty_row_with_p_value"
"Lili","26059896",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26059896",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26059896",2,NA,"subgroup_table","Col","1","outcomes",NA
"Lili","26059896",2,NA,"subgroup_table","Col","2","subgroup_level",NA
"Lili","26052984",1,NA,"baseline_table","Row","1","arms",NA
"Lili","26052984",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","26052984",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","26052984",2,NA,"subgroup_table","Row","1","measures",NA
"Lili","26052984",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row"
"Lili","26052984",2,NA,"subgroup_table","Col","1","subgroup_level;measures",NA
"Lili","26027630",1,NA,"baseline_table","Row","1","arms;measures",NA
"Lili","26027630",1,NA,"baseline_table","Row","2","arms",NA
"Lili","26027630",1,NA,"baseline_table","Col","1","baseline_level_1;baseline_level_2",NA
"Lili","26027630",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","26027630",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","26027630",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"Lili","25852208",1,NA,"baseline_table","Row","1","arms",NA
"Lili","25852208",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","25852208",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","25792124",1,NA,"baseline_table","Row","1","arms",NA
"Lili","25792124",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"Lili","25792124",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"Lili","25792124",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"Lili","25792124",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"Lili","25792124",2,NA,"subgroup_table","Col","1","subgroup_level","indented"
"David","25787199",1,NA,"baseline_table","Row","1","subgroup_level",NA
"David","25787199",1,NA,"baseline_table","Row","2","arms",NA
"David","25787199",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"David","25787199",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"David","25773268",1,NA,"baseline_table","Row","1","arms",NA
"David","25773268",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"David","25773268",1,NA,"baseline_table","Col","1","baseline_level_2",NA
"David","25773268",2,NA,"subgroup_table","Row","1","arms;measures;p-interaction",NA
"David","25773268",2,NA,"subgroup_table","Col","1","subgroup_name","empty_row_with_p_value"
"David","25773268",2,NA,"subgroup_table","Col","1","subgroup_level",NA
"David","25758769",1,NA,"baseline_table","Row","1","measures;subgroup_level",NA
"David","25758769",1,NA,"baseline_table","Row","2","arms",NA
"David","25758769",1,NA,"baseline_table","Col","1","baseline_level_1","empty_row"
"David","25758769",1,NA,"baseline_table","Col","2","baseline_level_2",NA
"David","25758769",2,NA,"subgroup_table","Row","1","subgroup_level;p-interaction",NA
"David","25758769",2,NA,"subgroup_table","Row","2","measures",NA
"David","25758769",2,NA,"subgroup_table","Row","3","arms;measures",NA
"David","25758769",2,NA,"subgroup_table","Col","1","outcomes",NA
"David","25743173",1,NA,"baseline_table","Row","1","arms",NA
