cluster,concept,cuis
5147,antihypertensive medication or,C0003364
5146,ras agents,C0034678;C0450442;C0525678;C1254351;C1521826
5146,oral diabetic agent,C0241863;C0442027;C0450442;C1254351;C1521826;C4521986
5146,oral agents use,C0442027;C0450442;C1254351;C1521826;C4521986
5146,oral agents,C0442027;C0450442;C1254351;C1521826;C4521986
5146,oral agent and / or insulin therapy,C0442027;C0450442;C1254351;C1521826;C4521986
5146,oral agent,C0442027;C0450442;C1254351;C1521826;C4521986
5146,> $nmbr$ oral agents,C0442027;C0450442;C1254351;C1521826;C4521986
5145,number of agents,C0237753;C0449788;C0450442;C1254351;C1521826
5145,no . of agents,C0450442;C1254351;C1521826
5144,conventional agents *,C0439858;C0450442;C1254351;C1521826
5143,other blood glucose - lowering agents,C0005802;C0441994;C0450442;C1254351;C1521826;C2003888
5143,any bp - lowering agents ^,C0037623;C0441994;C0450442;C1254351;C1415692;C1521826;C1708288;C2003888;C4318478
5143,antialdosterone agents,C0450442;C1254351;C1521826
5142,anyantianginal agent,C0450442;C1254351;C1521826
5142,anti - tnf agent ( s ),C0221141;C0313162;C0450442;C1254351;C1448177;C1521826
5141,use of anti - hypertensive agents  n ( % ) *,C0432633;C0450442;C0857121;C1254351;C1521826;C1524063
5141,anti ‐ platelet agents  n ( % ),C0005821;C0432633;C0450442;C1254351;C1521826
5140,diuretic agents ( excluding antialdosterone ),C0012798;C0450442;C1254351;C1521826
5140,diuretic agents,C0012798;C0450442;C1254351;C1521826
5140,diuretic agent,C0012798;C0450442;C1254351;C1521826
5139,treatment throughout study,C1521826;C3161471
5139,study treatment — no . / total no . ( % ),C1521826
5139,study treatment,C1521826
5139,previous treatment in the healing study  n ( % ),C0043240;C0205156;C0205249;C1521826;C1552607;C3161471
5138,unacceptable side effects,C0001688;C0877248;C0879626;C1883420
5137,gall bladder adverse event ( n = $nmbr$ ),C0016976;C0877248
5136,any early adverse event,C0877248;C1279919
5135,any adverse event leading to study drug discontinuation  n ( % ),C0877248
5135,any adverse event ( ae ),C0877248;C3887670
5135,adverse event,C0877248
5134,unacceptable adverse events,C0877248;C1705413;C1883420
5134,adverse events leading to premature treatment discontinuation,C0877248;C1705413
5134,adverse events ( any grade ),C0877248;C1705413
5133,juvenile myoclonic epilepsy,C0270853
5132,epilepsy with grand mal seizures on awakening,C0014549;C0494475
5131,evening mealb,C0587117
5131,evening,C0587117
5130,venous,C0042449;C0348013
5130,history of venous,C0019664;C0019665;C0042449;C0262512;C0262926;C0348013;C1705255;C2004062
5130,history of recurrent venous thromboembolism,C0042449;C0348013;C0455533;C1455761;C2945760
5129,total number of events / participants,C0439175;C0439810;C0679646;C4330837
5129,numbers of events ( % ) :,C4330837
5129,number of events ( annualised rate [ % ] ),C4330837
5129,number of events  event per $nmbr$ person - years,C4330837
5129,number of events,C4330837
5128,mestizos,C0682082
5127,in - stent restenosis of des,C0011702;C3272317;C4551552
5127,in - stent restenosis,C3272317
5126,venous insufficiency,C0042485
5125,jugular venous distention > $nmbr$ cm,C0425687
5125,jugular venous distension  n ( % ),C0425687
5124,vein bypass stented,C0042449;C0741847
5123,vein bypass graft stented,C0398147
5122,saphenous vein graft,C0729538
5122,saphenous - vein graft,C0729538
5121,without stent,C0038257
5121,with stent ^ l,C0038257
5121,with stent,C0038257
5121,with any stent,C0038257
5121,prior stent,C0038257;C0332152;C2826257
5120,stent group ( n = $nmbr$ ),C0038257;C0441848
5120,stent ( n = $nmbr$ ),C0038257
5119,other stent,C0038257
5119,number stent > $nmbr$,C0038257;C0237753;C0449788
5119,number of stents implanted,C0038257;C0237753;C0449788
5119,number of stents ( per patient ),C0038257;C0237753;C0449788
5119,number of stents,C0038257;C0237753;C0449788
5119,number of stent = l or $nmbr$ or $nmbr$,C0038257;C0237753;C0449788
5119,number of stent = $nmbr$,C0038257;C0237753;C0449788
5119,no . of stents,C0038257
5118,minimum stent diameter,C0038257;C4054490
5117,total stent length - mm,C0038257;C0439175;C0439810;C1444754;C1706316;C4330985;C4554674
5117,total stent length ( mm )  mean ± sd,C0038257;C0439175;C0439810;C0444504;C1444754;C1706316;C2347634;C2348143;C2699239;C4330985;C4554674
5117,total stent length  mm,C0038257;C0439175;C0439810;C1444754;C1706316;C4330985;C4554674
5117,total stent length,C0038257;C0439175;C0439810;C1444754;C1706316
5117,stent,C0038257
5116,multivessel stenting,C0038257;C2348535
5116,direct stenting per lesion ‡,C0038257;C0221198;C0439851;C1546698;C1947931;C2348535
5115,lvh by ecg or echocardiographyd,C0232306
5115,lvh by ecg or echocardiography  no ( % ),C0232306
5115,lvh by ecg or echo . n ( % ),C0232306
5115,lvh by ecg ( minnesota code ),C0009219;C0026183;C0232306;C0805701;C3889831
5115,lvh by ecg,C0232306
5115,lv hypertrophy per ecg,C0232306
5114,lvh on ecg,C0232306
5114,ecg - lvh ( sokolow - lyon ),C0232306
5114,ecg - lvh ( cornell ),C0232306
5114,baseline ecg with lvh  n ( % ),C0168634;C0232306;C1442488
5113,lvh by echo or ecg,C0058928;C0149721;C1655045
5113,lvh by ecg / echo,C0058928;C0232306;C1655045
5112,lvh by echocardiography,C0013516;C0149721
5112,lvh by echocardiogram,C0013516;C0149721;C2243117
5112,lvh ( from echocardiogram ),C0013516;C0149721;C2243117
5112,lv hypertrophy  n ( % ),C0149721
5111,lvh by minnesota code  no . ( % ),C0009219;C0026183;C0149721;C0805701;C3889831
5111,lvh by minnesota code,C0009219;C0026183;C0149721;C0805701;C3889831
5110,lvh by ecgt blood pressure  mm hg,C0005823;C0149721;C0439475;C1271104;C1272641
5110,lvh - n = $nmbr$,C0149721
5110,lvh + n = $nmbr$,C0149721
5110,lvh,C0149721
5109,lvef ≤ $nmbr$ %  n   =   $nmbr$   $nmbr$ a,C0428772;C0488728
5109,lvef ≤ $nmbr$ %  n   =   $nmbr$   $nmbr$ ) a,C0428772;C0488728
5109,lvef — no . ( % )  i,C0428772;C0488728
5109,lvef within $nmbr$ months  %,C0428772;C0439231;C0488728
5109,lvef within $nmbr$ mo  %,C0026544;C0332177;C0428772;C0488728
5109,lvef > $nmbr$ %,C0428772;C0488728
5109,lvef < $nmbr$ %  n = $nmbr$ $nmbr$ ) “,C0428772;C0488728
5109,lvef < $nmbr$ %,C0428772;C0488728
5109,lvef  %,C0428772;C0488728
5108,left ventricular ejection fraction — no . / total no . ( % ),C0428772;C0488728
5108,left ventricular ejection fraction — % §,C0428772;C0488728
5108,left ventricular ejection fraction — %,C0428772;C0488728
5108,left ventricular ejection fraction within previous $nmbr$ mo — no . / total no . ( % ) $nmbr$,C0026544;C0205156;C0332177;C0428772;C0488728;C1552607
5107,left ventricular ejection fraction < $nmbr$ %,C0428772;C0488728
5107,left ventricular ejection fraction  % af history,C0019664;C0019665;C0262512;C0262926;C0344434;C0428772;C0488728;C1705255;C2004062;C4049859
5107,left ventricular ejection fraction  % *,C0428772;C0488728
5107,left ventricular ejection fraction  %,C0428772;C0488728
5107,left ventricular ejection fraction,C0428772;C0488728
5106,lvef ^ $nmbr$ . $nmbr$ and nyha class ii  iii at baseline,C0428772;C0488728
5106,lvef < $nmbr$ . $nmbr$,C0428772;C0488728
5106,baseline lvef  %,C0168634;C0428772;C0488728;C1442488
5106,baseline lvef,C0168634;C0428772;C0488728;C1442488
5105,lvef ( u ),C0428772;C0439148;C0488728
5104,lvef ( % ),C0428772;C0488728
5104,lvef  %  median ( iqr ),C0428772;C0488728;C0549183;C0876920;C2347635;C2348144;C2939193
5104,left ventricular ejection fraction ( % ),C0428772;C0488728
5104,left ventricular ejection fraction  median ( iqr )  %,C0428772;C0488728;C0549183;C0876920;C2347635;C2348144;C2939193
5103,mean lvef,C0428772;C0444504;C0488728;C2347634;C2348143
5103,lvef ( mean ± sd ),C0428772;C0444504;C0488728;C2347634;C2348143;C2699239
5103,lvef ( % )  mean ± sd,C0428772;C0444504;C0488728;C2347634;C2348143;C2699239
5103,lvef,C0428772;C0488728
5102,nontraumatic leg or foot amputation,C0023216;C1140621
5101,lower limbs,C0023216
5101,lower limb fractures,C0023216
5101,lower limb fracture,C0016658;C0023216;C0441994;C0596838;C1548802;C2003888
5101,lower - limb arterial — no . ( % ),C0023216
5100,low molecular weight ( lmw ) heparin before randomisation,C0019139;C0034656;C3536766
5099,lmwh within $nmbr$ days before randomization — no . / total no . ( % ),C0019139;C0439228;C3536766
5099,lmwh,C0019139;C3536766
5098,low molecular weight heparin,C0019139;C3536766
5098,low - molecular weight heparin or intravenous unfractionated heparin,C0019139;C3536766
5098,low - molecular - weight heparin — no . ( % ),C0019139;C3536766
5098,low - molecular - weight heparin only,C0019139;C0205171;C1720467;C3536766
5098,low - molecular - weight heparin,C0019139;C3536766
5097,total intravenous loop diuretics  mg,C0024671;C0026410;C0348016;C0354100;C0439175;C0439269;C0439810;C1960952;C2346927;C4321396;C4521761
5097,loop diuretics,C0354100
5097,intravenous loop diuretics !,C0348016;C0354100
5096,total intravenous loop diuretic ( mg ) median,C0024671;C0026410;C0348016;C0354100;C0439175;C0439269;C0439810;C0549183;C0876920;C1960952;C2346927;C2347635;C2348144;C2939193;C3536704;C4321396;C4521761
5096,loop diuretic,C0354100;C3536704
5095,loop diuretic use,C0042153;C0354100;C0457083;C1947944;C3536704
5094,use of loop diuretics  n ( % ),C0354100;C1524063
5094,use of loop diuretics,C0354100;C1524063
5093,loop or thiazide diuretic ^,C0445022
5093,loop or thiazide diuretic : ! :,C0445022
5093,loop or thiazide diuretic #,C0445022
5093,loop or thiazide diuretic,C0445022
5093,loop diureties,C0445022
5093,loop at enrollment,C0445022;C1516879;C1696073;C3888021
5093,loop,C0445022
5092,lowest activated clotting,C0005778;C1328723;C1708760;C1879547
5091,with lowest hba $nmbr$ cd,C0007928;C0019016;C0034283;C1708760;C1825777;C3538758;C4552032
5091,with lowest bwb,C1708760
5090,lowest normal ( n = $nmbr$ ),C0205307;C0231683;C0439166;C1708760;C2347086;C4553972
5090,lowest,C1708760
5089,use of concomitant lipid - lowering treatment,C0023779;C0039798;C0087111;C0441994;C0521115;C1522326;C1524063;C1533734;C1705169;C2003888;C3538994;C3887704
5089,type of lipid - lowering regimen,C0023779;C0040808;C0332307;C0441994;C1547052;C2003888;C2945654
5089,lipid lowering medication use,C0023779;C0240320;C0441994;C2003888
5089,lipid lowering,C0023779;C0441994;C2003888
5089,lipid - lowering,C0023779;C0441994;C2003888
5088,other glucose - lowering drugs,C0013227;C0017725;C0441994;C2003888;C3687832
5088,no . of background glucose - lowering therapies  no . ( % ),C0017725;C0087111;C0441994;C1706907;C2003888
5088,glucose - lowering therapy - no . ( % ),C0017725;C0039798;C0087111;C0441994;C1363945;C2003888
5088,glucose - lowering therapy  n ( % ),C0017725;C0039798;C0087111;C0441994;C1363945;C2003888
5088,glucose - lowering therapy,C0017725;C0039798;C0087111;C0441994;C1363945;C2003888
5088,glucose - lowering therapies — no . { % ),C0017725;C0087111;C0441994;C2003888
5088,glucose - lowering therapies,C0017725;C0087111;C0441994;C2003888
5088,glucose - lowering medications,C0013227;C0017725;C0441994;C0802604;C2003888;C2598133;C4284232
5088,glucose - lowering medication,C0013227;C0017725;C0441994;C2003888;C3244316;C4284232
5088,glucose - lowering drug,C0013227;C0017725;C0441994;C1254351;C2003888
5088,> $nmbr$ glucose - lowering medication . no . ( % ),C0013227;C0017725;C0441994;C2003888;C3244316;C4284232
5087,lower tertile : b $nmbr$ . $nmbr$,C0441994;C1548802;C2003888
5087,lower dose edoxaban regimen,C0441994;C1548802;C2003888;C2348331;C2975435
5086,lower than normal range — % ^,C0086715;C0441994;C1548802;C2003888
5086,lower,C0441994;C1548802;C2003888
5085,lipc,C1416867
5084,lipid disorder,C0154251
5083,background lipid - lowering therapy,C0585943;C1706907
5082,use of concomitant lipid - lowering therapy - no . ( % ),C0521115;C0585943;C1524063
5082,lipid ‐ lowering therapies  n ( % ),C0585943
5082,lipid lowering therapy,C0585943
5082,lipid - lowering therapy — no . ( % ),C0585943
5082,lipid - lowering therapy - no . ( % ),C0585943
5082,lipid - lowering therapy,C0585943
5082,concomitant lipid - lowering therapy ( any ),C0521115;C0585943
5082,concomitant lipid - lowering therapy  n ( % ),C0521115;C0585943
5081,prior lipid - lowering agent use,C0042153;C0086440;C0332152;C0457083;C1947944;C2826257
5081,other lipid lowering drugs,C0086440
5081,lipid lowering drugs,C0086440
5081,lipid lowering agent n ( % ),C0086440
5081,lipid - lowering drugs  n ( % ),C0086440
5081,lipid - lowering drugs,C0086440
5081,lipid - lowering drug * *,C0086440
5081,lipid - lowering drug,C0086440
5081,lipid - lowering agents ( % ),C0086440
5081,lipid - lowering agents,C0086440
5081,lipid - lowering agent §,C0086440
5081,lipid - lowering agent,C0086440
5081,any lipid - lowering agent use,C0042153;C0086440;C0457083;C1947944
5081,any lipid - lowering agent,C0086440
5080,without lipid - lowering agents,C0086440
5080,with lipid - lowering agents,C0086440
5080,revascularisation + antiplatelets + lipid - lowering agents + p blockers,C0086440;C0581603
5080,lipid lowering agents,C0086440
5079,mean lipid difference ( mg / dl ) hdl - c,C0023779;C0439269;C0444504;C1705241;C1705242;C2347634;C2348143;C3715113
5079,lipids — mg / dl,C0023779;C0439269
5079,lipid measures at baseline — mg / dl,C0023779
5079,lipid difference ( mg / dl ),C0023779;C0439269;C1705241;C1705242
5078,lipid profile,C0023779;C1979963;C2003903
5078,lipid,C0023779
5078,dbp $nmbr$ . $nmbr$ ( $nmbr$ . $nmbr$ ) baseline lipid profile  mg / dl  mean ( sd ),C0023779;C0168634;C0439269;C0444504;C0536221;C1442488;C1979963;C2003903;C2347634;C2348143;C2699239;C3813197;C4281799
5078,baseline lipid profile  mg / dl  mean ( sd ),C0023779;C0168634;C0439269;C0444504;C1442488;C1979963;C2003903;C2347634;C2348143;C2699239
5077,lipid concentrations total cholesterol ( mmol / l ),C0023779;C0086045;C0201950;C0543421;C1532563
5077,lipid concentrations,C0023779;C0086045
5076,mean lipid values  mg / dl,C0023779;C0042295;C0439269;C0444504;C2347634;C2348143
5076,lipid values  mmol / l,C0023779;C0042295;C1532563
5076,lipid values,C0023779;C0042295
5075,other lipid parameters,C0023779;C0449381
5075,lipid parameters  mg / dl  mean ( sd ),C0023779;C0439269;C0444504;C0449381;C2347634;C2348143;C2699239
5075,lipid parameters,C0023779;C0449381
5074,lipids  mean ( sd )  mg / dlt,C0023779;C0024671;C0026410;C0439269;C0444504;C1413248;C1960952;C2346927;C2347634;C2348143;C2699239;C3273706;C4321396;C4521761
5074,lipids  mean ( sd )  mg / dlf,C0023779;C0024671;C0026410;C0439269;C0444504;C1960952;C2346927;C2347634;C2348143;C2699239;C4321396;C4521761
5074,lipids,C0023779
5074,lipid values  mean ( sd ),C0023779;C0042295;C0444504;C2347634;C2348143;C2699239
5073,lipid and lipoprotein values ( mg / dl ),C0023779
5073,baseline lipids  mg / dl,C0023779;C0168634;C0439269;C1442488
5073,baseline lipids,C0023779;C0168634;C1442488
5073,baseline lipid parameters  mg / dl  mmol / l or g / l,C0023779;C0168634;C0439269;C0449381;C1442488;C1532563
5073,baseline lipid and lipoprotein values,C0023779;C0168634;C1442488
5073,baseline lipid / lipoprotem values,C0023779;C0042295;C0168634;C1442488
5072,receptor blockers  n ( % ) baseline lipid and apolipoprotein levels,C0023779;C0168634;C0597357;C1442488
5072,baseline lipid and apolipoprotein levels,C0023779;C0168634;C1442488
5071,lipid modifiers,C0023779;C4284280
5070,prior lipid - modifying therapy,C0023779;C0392747;C1514463
5069,other lipid - modifying drug 一 no . ( % ),C0013227;C0023779;C0392747;C1254351
5069,lipid - lowerinq druq,C0023779
5068,waist - to - hip  male,C0019552;C0022122;C0086582;C0230097;C1505163;C1706180;C1706428;C1706429;C3538851;C4284725
5068,waist - to - hip  female,C0019552;C0022122;C0043210;C0086287;C0230097;C1505163;C1705497;C1705498;C3538851;C4284725
5068,total hip bmi ) t - score,C0019552;C0022122;C0578022;C1505163;C2964552;C3538851;C4284725
5068,total hip bmd t - score,C0019552;C0022122;C1505163;C2964552;C3538851;C4284725
5068,total hip bmd ( g / cm $nmbr$ ),C0019552;C0022122;C0439175;C0439267;C0439810;C1505163;C3538851;C4284725
5068,total hip ( n = $nmbr$  $nmbr$ ) bmd ( g / cm $nmbr$ ) ( sd ),C0019552;C0022122;C0439175;C0439267;C0439810;C1505163;C2699239;C3538851;C4284725
5068,total hip,C0019552;C0022122;C0439175;C0439810;C1505163;C3538851;C4284725
5068,total - hip bmd t - score,C0019552;C0022122;C1505163;C2964552;C3538851;C4284725
5068,standardized total hip bmd ( g / cm $nmbr$ ),C0019552;C0022122;C0439175;C0439267;C0439810;C1505163;C3538851;C4284725
5068,hip + $nmbr$ vertebral fractures,C0019552;C0019557;C0022122;C0080179;C0549207;C1505163;C3538851;C4284725
5068,hip  femur,C0015811;C0019552;C0022122;C1505163;C3538851;C4284725
5068,hip,C0019552;C0022122;C1505163;C3538851;C4284725
5067,hip + other nonvertebral fractures,C0019552;C0022122;C1505163;C3538851;C4284725
5067,hip + nonvertebral + vertebral,C0019552;C0022122;C0549207;C1505163;C3538851;C4284725
5066,iv inotropic drug,C1971835
5065,ipah  hpah  hiv  drug or toxin induced,C0013227;C0019682;C0019699;C0152171;C0340543;C0637939;C1150929;C1254351
5065,hiv,C0019682;C0019699
5064,pool of fh i and ii studies,C0337051;C1260386;C1509144;C2349200
5063,fh ii,C1854107
5062,class iii / iii - v,C0439070;C0457166;C1705160;C1880098
5061,iii and iv ejection fraction,C0439070;C1705160
5061,iii and iv,C0439070;C1705160
5061,iii / iv,C0022326;C0439070;C1705160;C4265176
5061,iii - iv,C0022326;C0439070;C1705160;C4265176
5061,iii & iv,C0022326;C0439070;C1705160;C4265176
5061,gold iii - iv,C0018026;C0022326;C0439070;C1304897;C1705160;C4265176
5060,nyha iii or iv § ( n = $nmbr$ $nmbr$ ),C0439070;C1275491;C1705160
5060,nyha iii or iv,C0439070;C1275491;C1705160
5060,nyha iii  n ( % ),C0439070;C1275491;C1705160
5060,iii ( n z $nmbr$ ),C0439070;C1705160
5060,iii ( $nmbr$ ),C0439070;C1705160
5060,heart failure ( nyha ii ‐ iii )  n ( % ),C0018801;C0018802;C0439070;C1275491;C1705160;C1710602;C4082587;C4554158
5059,who functional class ii / iii,C0205245;C0439070;C0441886;C0441887;C0542341;C1705160;C1710602;C2698968;C2698969;C2700217;C4082587
5059,killip class ii  iii  or iv — %,C0439070;C1705160;C1710602;C2697845;C2697846;C4082587
5059,iii or iv,C0439070;C1705160
5059,ii / iii,C0439070;C1705160;C1710602;C4082587
5058,who fc iii symptoms at baseline,C0168634;C0439070;C0683368;C1442488;C1457887;C1705160;C2983605
5058,iii,C0439070;C1705160
5057,belgium,C0004950
5056,dihydropyridine calcium - channel blocker,C2945601
5055,calcium channel,C0006685
5055,calcium - channel inhibitor,C0006685;C1999216
5055,calcium - channel blockersubgroup,C0006685
5055,calcium - channel blockerf,C0006685
5054,taking calcium supplements at baseline  n ( % ),C0006675;C0006726;C1515187;C2936886;C3540037;C3714611
5054,dense calcium  mm ’,C0006675;C0006726;C0439794;C2936886;C3540037;C3714611;C4330985;C4554674
5054,dense calcium,C0006675;C0006726;C0439794;C2936886;C3540037;C3714611
5054,calcium supplements,C0006675;C0006726;C2936886;C3540037;C3714611
5054,calcium channelantagonist,C0006675;C0006726;C2936886;C3540037;C3714611
5054,calcium aniagonisi,C0006675;C0006726;C2936886;C3540037;C3714611
5054,calcium ( mmol / l ),C0006675;C0006726;C1532563;C2936886;C3540037;C3714611
5054,calcium  mmol $nmbr$ $nmbr$,C0006675;C0006726;C0439190;C2936886;C3540037;C3714611
5053,potassium — mmol / liter,C0032821;C0202194;C0304475;C0439190;C0475211;C0597277;C3714637
5053,potassium — mg / dl,C0032821;C0202194;C0304475;C0439269;C0597277;C3714637
5053,potassium supplement,C0304475
5053,potassium at admission  mmol / l - $nmbr$,C0032821;C0184666;C0202194;C0304475;C0597277;C0809949;C1532563;C3714637
5053,potassium - sparing at enrollment,C0032821;C0202194;C0304475;C0597277;C1516879;C1696073;C3714637;C3888021
5053,potassium ( mmol / l ),C0032821;C0202194;C0304475;C0597277;C1532563;C3714637
5053,potassium ( mg / dl ),C0032821;C0202194;C0304475;C0439269;C0597277;C3714637
5053,potassium ( meql )  mean + sd  available for $nmbr$ patients,C0032821;C0202194;C0304475;C0444504;C0597277;C2347634;C2348143;C2699239;C3714637
5053,potassium ( meq / l ),C0032821;C0202194;C0304475;C0439375;C0597277;C3714637
5053,potassium  mmol / l,C0032821;C0202194;C0304475;C0597277;C1532563;C3714637
5053,potassium  meq / l,C0032821;C0202194;C0304475;C0439375;C0597277;C3714637
5053,potassium  meq / dl  mean,C0032821;C0202194;C0304475;C0444504;C0597277;C1532568;C2347634;C2348143;C3714637
5053,potassium  mean ( sd )  meq / l,C0032821;C0202194;C0304475;C0439375;C0444504;C0597277;C2347634;C2348143;C2699239;C3714637
5053,potassium,C0032821;C0202194;C0304475;C0597277;C3714637
5053,hypokalemia ‡   ( potassium < $nmbr$ . $nmbr$ mmol / l ),C0020621;C0032821;C0202194;C0304475;C0597277;C1532563;C3714637;C4553966
5053,hyperkalemia ‡   ( potassium ≥ $nmbr$ . $nmbr$ mmol / l ),C0020461;C0032821;C0202194;C0304475;C0597277;C1532563;C3714637;C4552983
5052,minimum — maxim um,C0024968;C1524031;C1552614;C2826545
5051,minimum — maximum,C0806909;C1524031;C1552614;C1552615;C2826545;C2826546
5051,minimum : maximum,C0806909;C1524031;C1552614;C1552615;C2826545;C2826546
5051,minimum / maximum,C0806909;C1524031;C1552614;C1552615;C2826545;C2826546
5051,minimum - maximum,C0806909;C1524031;C1552614;C1552615;C2826545;C2826546
5051,minimum  maximum,C0806909;C1524031;C1552614;C1552615;C2826545;C2826546
5051,minimum,C1524031;C1552614;C2826545
5051,hscrp ( mg / l )  median ( minimum ‒ maximum ),C0439268;C0549183;C0806909;C0876920;C1524031;C1552614;C1552615;C2347635;C2348144;C2826545;C2826546;C2939193
5051,( minimum - maximum ) focal seizure fre - quency / $nmbr$ days at baseline,C0168634;C0439228;C0751495;C0806909;C1414819;C1442488;C1524031;C1552614;C1552615;C2826545;C2826546
5050,mean of maximum cimt  mean ( sd )  mm,C0444504;C0806909;C1552615;C2347634;C2348143;C2699239;C2826546;C4330985;C4554674
5050,maximum cimt a med an,C0806909;C1552615;C2826546
5050,maximum,C0806909;C1552615;C2826546
5050,average of maximum far wall cimt ( mm ),C0205108;C0677535;C0806909;C1510992;C1552615;C2825518;C2826546;C4330985;C4554674
5050,average of maximum common carotid cimt ( mm ),C0205214;C0741968;C0806909;C1510992;C1522138;C1552615;C2825518;C2826546;C3245511;C4330985;C4554674
5050,average maximum common and bifurcation cimt ( mm ),C0806909;C1510992;C1552615;C2825518;C2826546
5050,average maximum cimt ( mm ),C0806909;C1510992;C1552615;C2825518;C2826546;C4330985;C4554674
5049,statin potency medium ( n = $nmbr$ ),C0009458;C0360714;C0439536;C1705217;C3244283;C3245505;C4085196;C4522282;C4522283
5049,small / medium,C0009458;C0439536;C0700321;C1705217;C3244283;C4085196;C4522282;C4522283
5049,medium normal ( n = $nmbr$ ),C0009458;C0205307;C0231683;C0439166;C0439536;C1705217;C2347086;C3244283;C4085196;C4522282;C4522283;C4553972
5049,medium - or low - intensity statin,C0009458;C0439536;C1705217;C3244283;C4085196;C4522282;C4522283
5049,medium,C0009458;C0439536;C1705217;C3244283;C4085196;C4522282;C4522283
5049,low to medium microalbuminuria ( n = $nmbr$ ),C0009458;C0205251;C0439536;C0730345;C1550472;C1705217;C3244283;C3890211;C4048187;C4085196;C4321351;C4522223;C4522282;C4522283
5048,pci for index mi ( % ),C0600653;C0918012;C1552854;C1637833;C2986546;C3810814;C4049621
5048,mi — no . ( % ),C3810814
5047,nonfatal mi ( n = $nmbr$ ),C3810814
5047,no history of mi ( n = $nmbr$  $nmbr$ ),C0019664;C0019665;C0262512;C0262926;C1705255;C2004062;C3810814
5047,mi  n ( % ),C3810814
5047,history of mi ( n = $nmbr$  $nmbr$ ),C0019664;C0019665;C0262512;C0262926;C1705255;C2004062;C3810814
5047,history of mi  n ( % ),C0019664;C0019665;C0262512;C0262926;C1705255;C2004062;C3810814
5046,prior mi diagnosis :,C0332132;C3810814
5045,with prior mi / stroke ( n = $nmbr$ ),C0038454;C0332152;C2826257;C3810814;C4554100
5045,prior stroke / mi  n ( % ),C0038454;C0332152;C2826257;C3810814;C4554100
5045,prior mi within $nmbr$ y  no . ( % ),C0332152;C2826257;C3810814
5045,prior mi n = $nmbr$,C0332152;C2826257;C3810814
5045,prior mi ( n = $nmbr$  $nmbr$ ),C0332152;C2826257;C3810814
5045,prior mi ( n - $nmbr$  $nmbr$ ),C0332152;C2826257;C3810814
5045,prior mi  n / n ( % ),C0332152;C2826257;C3810814
5045,prior mi  %,C0332152;C2826257;C3810814
5045,no prior mi n = $nmbr$,C0332152;C2826257;C3810814
5045,no prior mi ( n = $nmbr$  $nmbr$ ),C0332152;C2826257;C3810814
5045,no prior mi,C0332152;C2826257;C3810814
5045,no mi ( n - $nmbr$  $nmbr$ ),C3810814
5045,no mi,C3810814
5045,mi,C3810814
5044,second prior mi,C0205436;C0332152;C0457385;C0565930;C1561503;C1705190;C2826257;C3810814
5044,prior mi,C0332152;C2826257;C3810814
5044,history of second prior mi  n ( % ),C0019664;C0019665;C0205436;C0262512;C0262926;C0332152;C0457385;C0565930;C1561503;C1705190;C1705255;C2004062;C2826257;C3810814
5044,history of second prior mi,C0019664;C0019665;C0205436;C0262512;C0262926;C0332152;C0457385;C0565930;C1561503;C1705190;C1705255;C2004062;C2826257;C3810814
5043,primary ep ( cvd / mi / ri ),C0007222;C0035487;C0205225;C0439612;C0439631;C1826843;C1880476;C3810814;C4321526
5043,mi or cad,C3810814
5043,cvd without mi or stroke ( n = $nmbr$ ),C0007222;C3810814
5042,nocad / mi,C3810814
5042,no cad / mi,C1504769;C2239547;C3810814;C3813548;C4284121
5041,$nmbr$ days new mi or definite acute st,C0205314;C0439228;C3810814
5041,$nmbr$ days new mi,C0205314;C0439228;C3810814
5040,large mi,C0549177;C3810814
5040,death  large mi,C0011065;C0549177;C1306577;C3810814;C4082313;C4552775
5039,• any mi,C3810814
5039,documented mi,C1301725;C1609436;C3810814
5039,any mi ( n - $nmbr$  $nmbr$ ),C3810814
5039,any mi,C3810814
5038,mi > $nmbr$ months *,C0439231;C3810814
5038,mi < $nmbr$ months *,C0439231;C3810814
5038,mi *,C3810814
5037,type of myocardial infarction — no . ( % ),C0027051;C0332307;C0428953;C1547052;C2926063;C3810814;C4552959
5037,suspected myocardial infarction,C0027051;C0332147;C0428953;C0750491;C2926063;C3810814;C4552959
5037,previous stroke yes ( n  % ) previous myocardial infarction,C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C3841753;C4552959
5037,previous myocardial infarction  no . ( % ),C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C4552959
5037,previous myocardial infarction  n ( % ),C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C4552959
5037,nonfatal myocardial infarction ®,C0027051;C0428953;C2926063;C3810814;C4552959
5037,nonfatal myocardial infarction,C0027051;C0428953;C2926063;C3810814;C4552959
5037,no previous myocardial infarction $nmbr$ / $nmbr$,C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C4552959
5037,no previous myocardial infarction,C0027051;C0205156;C0428953;C1552607;C2926063;C3810814;C4552959
5037,no myocardial infarction at presentation ( n = $nmbr$ ),C0027051;C0428953;C0449450;C2926063;C3810814;C4552959
5037,myocardial infarction — no . ( % ),C0027051;C0428953;C2926063;C3810814;C4552959
5037,myocardial infarction §,C0027051;C0428953;C2926063;C3810814;C4552959
