user;docid;page;corrupted_text;tableType;location;number;content;qualifiers
Lili;20357382;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;20357382;2;NA;subgroup_table;Row;1;measures;NA
Lili;20357382;2;NA;subgroup_table;Row;2;measures;NA
Lili;20357382;2;NA;subgroup_table;Col;1;"arms;p-interaction";NA
Lili;20357382;3;NA;subgroup_table;Row;1;measures;NA
Lili;20357382;3;NA;subgroup_table;Row;2;measures;NA
Lili;20357382;3;NA;subgroup_table;Col;1;"arms;p-interaction";NA
Lili;20185012;2;NA;baseline_table;Row;1;arms;NA
Lili;20185012;2;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;20151997;1;NA;baseline_table;Row;1;subgroup_level;NA
Lili;20151997;1;NA;baseline_table;Row;2;arms;NA
Lili;20151997;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;20151997;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;20151997;2;NA;subgroup_table;Row;1;subgroup_level;NA
Lili;20151997;2;NA;subgroup_table;Row;2;arms;NA
Lili;20151997;2;NA;subgroup_table;Col;1;baseline_level_1;empty_row
Lili;20151997;2;NA;subgroup_table;Col;1;baseline_level_2;NA
Lili;19917888;3;NA;subgroup_table;Row;1;"arms;measures;p-interaction";NA
Lili;19917888;3;NA;subgroup_table;Col;1;outcomes;empty_row_with_p_value
Lili;19917888;3;NA;subgroup_table;Col;1;subgroup_level;"empty_row;indented"
Lili;19917888;3;NA;subgroup_table;Col;1;measures;indented
Lili;19917888;4;NA;baseline_table;Row;1;measures;NA
Lili;19917888;4;NA;baseline_table;Col;1;outcomes;empty_row
Lili;19917888;4;NA;baseline_table;Col;1;subgroup_level;"empty_row_with_p_value;indented"
Lili;19917888;4;NA;baseline_table;Col;1;arms;NA
Lili;19915221;1;NA;baseline_table;Row;1;subgroup_level;bold
Lili;19915221;1;NA;baseline_table;Row;2;arms;NA
Lili;19915221;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19915221;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19850525;1;NA;baseline_table;Row;1;arms;bold
Lili;19850525;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19850525;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19850525;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19850525;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;19850525;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19850248;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;19850248;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19850248;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19850248;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19850248;2;NA;subgroup_table;Row;2;measures;NA
Lili;19850248;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;19850248;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19850248;3;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19850248;3;NA;subgroup_table;Row;2;measures;NA
Lili;19850248;3;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;19850248;3;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19847908;1;NA;baseline_table;Row;1;arms;bold
Lili;19847908;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19847908;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19751115;1;NA;baseline_table;Row;1;arms;NA
Lili;19751115;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19751115;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19751115;2;NA;subgroup_table;Row;1;"arms;outcomes;measures";NA
Lili;19751115;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19726772;1;NA;baseline_table;Row;1;arms;NA
Lili;19726772;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;19726772;2;NA;subgroup_table;Row;1;"arms;p-interaction";NA
Lili;19726772;2;NA;subgroup_table;Row;2;measures;NA
Lili;19726772;2;NA;subgroup_table;Col;1;subgroup_name;empty_row_with_p_value
Lili;19726772;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19717850;1;NA;baseline_table;Row;1;arms;NA
Lili;19717850;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19717850;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19717850;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19717850;2;NA;subgroup_table;Col;1;"subgroup_level;subgroup_name";NA
Lili;19716598;1;NA;baseline_table;Row;1;subgroup_level;NA
Lili;19716598;1;NA;baseline_table;Row;2;arms;NA
Lili;19716598;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19716598;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19716598;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19716598;2;NA;subgroup_table;Col;1;outcomes;"bold;empty_row"
Lili;19716598;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19688336;1;NA;baseline_table;Row;1;"subgroup_name;p-interaction";NA
Lili;19688336;1;NA;baseline_table;Row;2;subgroup_level;NA
Lili;19688336;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;19688336;2;NA;subgroup_table;Row;1;"measures;p-interaction";NA
Lili;19688336;2;NA;subgroup_table;Row;2;arms;NA
Lili;19688336;2;NA;subgroup_table;Col;1;outcomes;empty_row
Lili;19688336;2;NA;subgroup_table;Col;1;"subgroup_name;subgroup_level";NA
Lili;19683639;1;NA;baseline_table;Row;1;arms;NA
Lili;19683639;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19683639;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19447387;1;NA;baseline_table;Row;1;subgroup_level;NA
Lili;19447387;1;NA;baseline_table;Row;2;arms;NA
Lili;19447387;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19447387;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19447387;2;NA;subgroup_table;Row;1;subgroup_level;NA
Lili;19447387;2;NA;subgroup_table;Row;2;arms;NA
Lili;19447387;2;NA;subgroup_table;Col;1;outcomes;empty_row
Lili;19447387;2;NA;subgroup_table;Col;1;"outcomes;measures";NA
Lili;19447387;3;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19447387;3;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19443528;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;19443528;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19443528;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19389561;1;NA;baseline_table;Row;1;arms;NA
Lili;19389561;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19389561;1;NA;baseline_table;Col;2;baseline_level_2;NA
Lili;19369667;1;NA;baseline_table;Row;1;arms;NA
Lili;19369667;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19369667;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19369667;2;NA;subgroup_table;Row;1;"arms;p-interaction";bold
Lili;19369667;2;NA;subgroup_table;Col;1;subgroup_name;empty_row_with_p_value
Lili;19369667;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19349325;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;19349325;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;19201775;1;NA;baseline_table;Row;1;other;NA
Lili;19201775;1;NA;baseline_table;Row;2;arms;NA
Lili;19201775;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;19190658;1;NA;baseline_table;Row;1;arms;NA
Lili;19190658;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19190658;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19166691;1;NA;baseline_table;Row;1;arms;NA
Lili;19166691;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;19139391;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;19139391;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;19139391;2;NA;subgroup_table;Row;1;arms;NA
Lili;19139391;2;NA;subgroup_table;Row;2;subgroup_level;NA
Lili;19139391;2;NA;subgroup_table;Col;1;measures;NA
Lili;19125778;1;NA;baseline_table;Row;1;other;NA
Lili;19125778;1;NA;baseline_table;Row;2;arms;NA
Lili;19125778;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19125778;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19097665;1;NA;baseline_table;Row;1;measures;NA
Lili;19097665;1;NA;baseline_table;Row;2;arms;NA
Lili;19097665;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19097665;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19097665;2;NA;subgroup_table;Row;1;measures;NA
Lili;19097665;2;NA;subgroup_table;Col;1;"subgroup_name;subgroup_level";empty_row
Lili;19097665;2;NA;subgroup_table;Col;2;arms;NA
Lili;19026303;2;NA;baseline_table;Row;1;arms;NA
Lili;19026303;2;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19026303;2;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19001508;1;NA;baseline_table;Row;1;arms;bold
Lili;19001508;1;NA;baseline_table;Col;1;baseline_level_1;"bold;empty_row"
Lili;19001508;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;19001508;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;19001508;2;NA;subgroup_table;Row;1;"arms;p-interaction";bold
Lili;19001508;2;NA;subgroup_table;Col;1;subgroup_name;empty_row_with_p_value
Lili;19001508;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18836213;1;NA;baseline_table;Row;1;arms;bold
Lili;18836213;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18836213;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18836213;2;NA;subgroup_table;Row;1;"arms;p-interaction";bold
Lili;18836213;2;NA;subgroup_table;Row;2;measures;bold
Lili;18836213;2;NA;subgroup_table;Col;1;subgroup_name;"bold;empty_row_with_p_value"
Lili;18836213;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18835953;1;NA;baseline_table;Row;1;arms;NA
Lili;18835953;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18835953;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18835953;2;NA;subgroup_table;Row;1;"arms;measures;p-interaction";NA
Lili;18835953;2;NA;subgroup_table;Row;2;measures;NA
Lili;18835953;2;NA;subgroup_table;Col;1;subgroup_name;empty_row_with_p_value
Lili;18835953;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18757090;1;NA;baseline_table;Row;1;arms;NA
Lili;18757090;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18757090;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18757090;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;18757090;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18757089;1;NA;baseline_table;Row;1;arms;NA
Lili;18757089;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18757089;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18757089;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;18757089;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18753639;1;NA;baseline_table;Row;1;arms;NA
Lili;18753639;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18753639;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18753638;1;NA;baseline_table;Row;1;arms;bold
Lili;18753638;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18753638;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18753638;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;18753638;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;18753638;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18657652;1;NA;baseline_table;Row;1;arms;NA
Lili;18657652;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;18657652;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;18657652;2;NA;subgroup_table;Col;1;outcomes;NA
Lili;18615004;1;NA;baseline_table;Row;1;arms;NA
Lili;18615004;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18615004;1;NA;baseline_table;Col;1;baseline_level_2;indented
Lili;18615004;2;NA;subgroup_table;Row;1;arms;NA
Lili;18615004;2;NA;subgroup_table;Row;2;measures;NA
Lili;18615004;2;NA;subgroup_table;Col;1;outcomes;NA
Lili;18615004;2;NA;subgroup_table;Col;2;subgroup_level;NA
Lili;18593517;1;NA;baseline_table;Row;1;arms;NA
Lili;18593517;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;18593517;2;NA;baseline_table;Row;1;"arms;measures";NA
Lili;18593517;2;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;18539916;2;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;18539916;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;18539916;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18537526;1;NA;baseline_table;Row;1;subgroup_level;NA
Lili;18537526;1;NA;baseline_table;Row;2;"arms;measures";NA
Lili;18537526;1;NA;baseline_table;Col;1;baseline_level_1;NA
Katherine;18498915;1;NA;baseline_table;Row;1;"arms;p-interaction";NA
Katherine;18498915;1;NA;baseline_table;Col;1;measures;NA
Katherine;18498915;1;NA;baseline_table;Col;1;baseline_level_1;indented
Katherine;18498915;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Katherine;18498915;2;NA;subgroup_table;Col;1;subgroup_level;indented
Katherine;18498915;2;NA;subgroup_table;Row;1;"p-interaction;arms";NA
Katherine;18498915;3;NA;subgroup_table;Row;1;"arms;p-interaction";NA
Katherine;18498915;3;NA;subgroup_table;Col;1;subgroup_name;empty_row
Katherine;18498915;3;NA;subgroup_table;Col;1;subgroup_level;indented
Katherine;18479744;1;NA;baseline_table;Row;1;"measures;arms";NA
Katherine;18479744;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Katherine;18479744;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;18451347;1;NA;baseline_table;Row;1;subgroup_level;NA
David;18451347;1;NA;baseline_table;Row;2;"arms;measures";NA
David;18451347;1;NA;baseline_table;Col;1;baseline_level_1;NA
David;18451347;1;NA;baseline_table;Col;1;baseline_level_2;indented
Katherine;18451347;2;NA;subgroup_table;Row;1;"measures;p-interaction";NA
Katherine;18451347;2;NA;subgroup_table;Col;1;subgroup_name;NA
Katherine;18398080;1;NA;baseline_table;Row;1;"measures;p-interaction";bold
Katherine;18398080;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Katherine;18398080;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;18398080;2;NA;subgroup_table;Row;1;measures;NA
David;18398080;2;NA;subgroup_table;Row;2;measures;NA
David;18398080;2;NA;subgroup_table;Col;1;"subgroup_name;subgroup_level";NA
Lili;18381571;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;18381571;1;NA;baseline_table;Col;1;"baseline_level_1;baseline_level_2";NA
Lili;18381571;2;NA;baseline_table;Row;1;measures;NA
Lili;18381571;2;NA;baseline_table;Row;2;measures;NA
Lili;18381571;2;NA;baseline_table;Col;1;subgroup_name;NA
Lili;18381571;2;NA;baseline_table;Col;2;subgroup_level;NA
Lili;18381571;2;NA;baseline_table;Col;3;arms;NA
Lili;18375982;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;18375982;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;18375982;2;NA;subgroup_table;Row;1;"arms;measures";bold
Lili;18375982;2;NA;subgroup_table;Col;1;subgroup_level;empty_row
Lili;18375982;2;NA;subgroup_table;Col;1;measures;NA
David;18339679;1;Corrupted older annotation;baseline_table;Row;1;"arms;measures";NA
David;18339679;1;Corrupted older annotation;baseline_table;Col;1;baseline_level_1;empty_row
David;18339679;1;Corrupted older annotation;baseline_table;Col;1;baseline_level_2;NA
David;18339679;2;Corrupted older annotation;subgroup_table;Row;1;"arms;measures";NA
David;18339679;2;Corrupted older annotation;subgroup_table;Col;1;subgroup_name;empty_row
David;18339679;2;Corrupted older annotation;subgroup_table;Col;1;subgroup_level;empty_row_with_p_value
David;18326958;1;NA;baseline_table;Row;1;"arms;other";NA
David;18326958;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
David;18326958;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;18223031;1;NA;baseline_table;Row;1;subgroup_level;NA
David;18223031;1;NA;baseline_table;Row;2;arms;NA
David;18223031;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
David;18223031;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;18223031;2;NA;subgroup_table;Row;1;arms;NA
David;18223031;2;NA;subgroup_table;Row;2;measures;NA
David;18223031;2;NA;subgroup_table;Row;3;measures;NA
David;18223031;2;NA;subgroup_table;Row;4;measures;NA
David;18223031;2;NA;subgroup_table;Col;1;outcomes;NA
David;18223031;3;NA;subgroup_table;Row;1;arms;NA
David;18223031;3;NA;subgroup_table;Row;2;measures;NA
David;18223031;3;NA;subgroup_table;Row;3;measures;NA
David;18223031;3;NA;subgroup_table;Row;4;measures;NA
David;18223031;3;NA;subgroup_table;Col;1;outcomes;NA
David;18199798;1;NA;baseline_table;Row;1;"measures;other";NA
David;18199798;1;NA;baseline_table;Row;2;arms;NA
David;18199798;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
David;18199798;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;18199798;2;NA;subgroup_table;Row;1;"arms;measures;p-interaction";NA
David;18199798;2;NA;subgroup_table;Col;1;outcomes;empty_row
David;18199798;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;18094675;1;NA;baseline_table;Row;1;subgroup_level;NA
Lili;18094675;1;NA;baseline_table;Row;2;arms;NA
Lili;18094675;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;18094675;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;18094675;3;NA;subgroup_table;Row;1;"arms;measures";NA
Lili;18094675;3;NA;subgroup_table;Row;2;measures;NA
Lili;18094675;3;NA;subgroup_table;Col;1;outcomes;empty_row
Lili;18094675;3;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;17984166;1;NA;baseline_table;Row;1;arms;NA
Lili;17984166;1;NA;baseline_table;Row;2;measures;NA
Lili;17984166;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17984166;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;17984166;2;NA;subgroup_table;Row;1;arms;NA
Lili;17984166;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;17984166;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;17765963;1;NA;baseline_table;Row;1;other;NA
Lili;17765963;1;NA;baseline_table;Row;2;arms;NA
Lili;17765963;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17765963;1;NA;baseline_table;Col;1;baseline_level_2;indented
Lili;17765963;2;NA;subgroup_table;Row;1;measures;NA
Lili;17765963;2;NA;subgroup_table;Row;2;arms;NA
Lili;17765963;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;17765963;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;17634459;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;17634459;1;NA;baseline_table;Col;1;"baseline_level_1;measures";NA
Lili;17560879;1;NA;subgroup_table;Row;1;other;NA
Lili;17560879;1;NA;subgroup_table;Row;2;arms;NA
Lili;17560879;1;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;17470824;1;NA;baseline_table;Row;1;arms;NA
Lili;17470824;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17470824;1;NA;baseline_table;Col;1;"baseline_level_2;measures";NA
Lili;17470434;1;NA;baseline_table;Row;1;arms;NA
Lili;17470434;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17470434;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;17398308;1;NA;baseline_table;Row;1;arms;NA
Lili;17398308;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17398308;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;17398308;2;NA;subgroup_table;Row;1;"arms;measures;p-interaction";NA
Lili;17398308;2;NA;subgroup_table;Col;1;subgroup_name;"empty_row;bold"
Lili;17398308;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;17324131;1;NA;baseline_table;Row;1;arms;NA
Lili;17324131;1;NA;baseline_table;Row;2;arms;NA
Lili;17324131;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17324131;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;17244641;1;NA;baseline_table;Row;1;"arms;measures";NA
Lili;17244641;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17244641;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;17145742;1;NA;baseline_table;Row;1;arms;NA
Lili;17145742;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;17145742;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;17097378;2;NA;subgroup_table;Row;1;"arms;measures";NA
David;17097378;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;17097378;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;17060377;1;NA;baseline_table;Row;1;subgroup_level;NA
David;17060377;1;NA;baseline_table;Row;2;"arms;measures";NA
David;17060377;1;NA;baseline_table;Col;1;baseline_level_1;NA
David;17060377;1;NA;baseline_table;Col;1;baseline_level_2;indented
David;17060377;3;NA;subgroup_table;Row;1;subgroup_level;NA
David;17060377;3;NA;subgroup_table;Row;2;"arms;measures";NA
David;17060377;3;NA;subgroup_table;Col;1;outcomes;NA
David;17058629;1;NA;baseline_table;Row;1;subgroup_level;NA
David;17058629;1;NA;baseline_table;Row;2;arms;NA
David;17058629;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
David;17058629;1;NA;baseline_table;Col;2;baseline_level_2;NA
David;17058629;2;NA;subgroup_table;Row;1;"subgroup_level;arms";NA
David;17058629;2;NA;subgroup_table;Row;2;arms;NA
David;17058629;2;NA;subgroup_table;Col;1;outcomes;NA
David;17058629;2;NA;subgroup_table;Col;1;measures;"indented;empty_row"
David;17058629;2;NA;subgroup_table;Col;1;measures;indented
David;16905022;1;NA;baseline_table;Row;1;other;NA
David;16905022;1;NA;baseline_table;Col;1;baseline_level_1;NA
David;16905022;2;NA;subgroup_table;Row;1;"measures;p-interaction";NA
David;16905022;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;16714187;1;NA;baseline_table;Row;1;arms;NA
David;16714187;1;NA;baseline_table;Col;1;baseline_level_1;"bold;empty_row"
David;16714187;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;16709304;1;NA;baseline_table;Row;1;baseline_level_1;NA
David;16709304;1;NA;baseline_table;Row;2;baseline_level_2;NA
David;16709304;1;NA;baseline_table;Col;1;subgroup_level;empty_row
David;16709304;2;NA;subgroup_table;Row;1;arms;NA
David;16709304;2;NA;subgroup_table;Row;2;arms;NA
David;16709304;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;16709304;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;16709304;3;NA;subgroup_table;Row;1;other;NA
David;16709304;3;NA;subgroup_table;Row;2;outcomes;NA
David;16709304;3;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;16709304;3;NA;subgroup_table;Col;1;subgroup_level;NA
David;16709304;4;NA;subgroup_table;Row;1;outcomes;NA
David;16709304;4;NA;subgroup_table;Row;2;outcomes;NA
David;16709304;4;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;16709304;4;NA;subgroup_table;Col;1;"subgroup_level;arms";NA
David;16572114;1;NA;baseline_table;Row;1;"measures;subgroup_level";NA
David;16572114;1;NA;baseline_table;Col;1;baseline_level_1;NA
David;16572114;1;NA;baseline_table;Col;1;baseline_level_2;indented
David;16572114;1;NA;baseline_table;Col;2;measures;NA
David;16572114;2;NA;subgroup_table;Row;1;"arms;measures";NA
David;16572114;2;NA;subgroup_table;Row;2;measures;NA
David;16572114;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;16533938;1;NA;baseline_table;Row;1;measures;NA
David;16533938;1;NA;baseline_table;Row;2;arms;NA
David;16533938;1;NA;baseline_table;Col;1;baseline_level_1;NA
David;16533938;1;NA;baseline_table;Col;2;baseline_level_2;indented
David;16533938;2;NA;subgroup_table;Row;1;measures;NA
David;16533938;2;NA;subgroup_table;Row;2;arms;NA
David;16533938;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;16533938;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;16495392;1;NA;baseline_table;Row;1;arms;NA
David;16495392;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
David;16495392;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;16351668;1;NA;baseline_table;Row;1;arms;NA
Lili;16351668;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;16351668;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;16214597;1;NA;baseline_table;Row;1;"measures;baseline_level_1";NA
Lili;16214597;1;NA;baseline_table;Row;2;outcomes;NA
Lili;16214597;1;NA;baseline_table;Col;1;"other;outcomes";NA
Lili;16214597;2;NA;subgroup_table;Row;1;"arms;other";NA
Lili;16214597;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;16214597;2;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;16214597;3;NA;subgroup_table;Row;1;"arms;other;measures";NA
Lili;16214597;3;NA;subgroup_table;Col;1;subgroup_name;empty_row
Lili;16214597;3;NA;subgroup_table;Col;1;subgroup_level;NA
Lili;15998890;1;NA;baseline_table;Row;1;"arms;p-interaction";NA
Lili;15998890;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;15998890;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;15924587;1;NA;baseline_table;Row;1;arms;NA
Lili;15924587;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
Lili;15924587;1;NA;baseline_table;Col;1;baseline_level_2;NA
Lili;15924587;2;NA;subgroup_table;Row;1;measures;NA
Lili;15924587;2;NA;subgroup_table;Row;2;"arms;p-interaction";NA
Lili;15924587;2;NA;subgroup_table;Col;1;subgroup_name;bold
Lili;15924587;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;15781429;1;NA;baseline_table;Row;1;arms;NA
David;15781429;1;NA;baseline_table;Col;1;baseline_level_1;NA
Lili;15781429;2;NA;subgroup_table;Row;1;arms;NA
Lili;15781429;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;15758000;1;NA;baseline_table;Row;1;arms;NA
David;15758000;1;NA;baseline_table;Col;1;baseline_level_1;NA
David;15758000;2;NA;subgroup_table;Row;1;"arms;measures";NA
David;15758000;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;15758000;2;NA;subgroup_table;Col;1;subgroup_level;NA
David;15753114;1;NA;baseline_table;Row;1;arms;NA
David;15753114;1;NA;baseline_table;Col;1;baseline_level_1;empty_row
David;15753114;1;NA;baseline_table;Col;1;baseline_level_2;NA
David;15753114;2;NA;subgroup_table;Row;1;outcomes;NA
David;15753114;2;NA;subgroup_table;Row;2;"arms;measures";NA
David;15753114;2;NA;subgroup_table;Col;1;subgroup_name;empty_row
David;15753114;2;NA;subgroup_table;Col;1;subgroup_level;indented
David;15659722;1;NA;subgroup_table;Row;1;arms;NA
