pmid;page;filename_orig;mesh_broad_label;tableType
20385930;2;20385930_2.html;Myocardial Ischemia, acute;result_table_subgroup
20385930;2;20385930_2.html;Myocardial Ischemia;result_table_subgroup
20385930;3;20385930_3.html;Myocardial Ischemia, acute;result_table_subgroup
20385930;3;20385930_3.html;Myocardial Ischemia;result_table_subgroup
20385930;2;20385930v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
20385930;2;20385930v2_2.html;Myocardial Ischemia;result_table_subgroup
20385930;3;20385930v2_3.html;Myocardial Ischemia, acute;result_table_subgroup
20385930;3;20385930v2_3.html;Myocardial Ischemia;result_table_subgroup
20385930;2;20385930v3_2.html;Myocardial Ischemia, acute;result_table_subgroup
20385930;2;20385930v3_2.html;Myocardial Ischemia;result_table_subgroup
20393175;2;20393175_2.html;Inflammatory Bowel Diseases;result_table_subgroup
20393175;3;20393175_3.html;Inflammatory Bowel Diseases;result_table_subgroup
20393175;4;20393175_4.html;Inflammatory Bowel Diseases;result_table_subgroup
20400762;1;20400762_1.html;Myocardial Ischemia, acute;NA
20409909;1;20409909_1.html;Hypertension;NA
20418083;2;20418083_2.html;Lung Diseases, Obstructive;result_table_subgroup
20429821;2;20429821_2.html;Lung Diseases, Obstructive;NA
20429821;3;20429821_3.html;Lung Diseases, Obstructive;NA
20429821;4;20429821_4.html;Lung Diseases, Obstructive;NA
20436046;2;20436046_2.html;Arrhythmias, Cardiac;NA
20436046;3;20436046_3.html;Arrhythmias, Cardiac;NA
20463178;2;20463178_2.html;Lung Diseases, Obstructive;NA
20469975;2;20469975_2.html;Hypertension;result_table_subgroup
20484828;1;20484828_1.html;Myocardial Ischemia, chronic;NA
20484828;1;20484828_1.html;Death, Sudden, Cardiac;NA
20484828;1;20484828_1.html;Myocardial Ischemia, acute;NA
20484828;1;20484828_1.html;Peripheral Vascular Diseases;NA
20484828;1;20484828_1.html;Stroke;NA
20487050;2;20487050_2.html;Hyperlipidemias;result_table_subgroup
20491747;2;20491747_2.html;Inflammatory Bowel Diseases;NA
20582594;2;20582594_2.html;Myocardial Ischemia, acute;result_table_subgroup
20582594;2;20582594v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
20582594;2;20582594v3_2.html;Myocardial Ischemia, acute;result_table_subgroup
20582594;2;20582594v4_2.html;Myocardial Ischemia, acute;result_table_subgroup
20621900;2;20621900_2.html;Embolism and Thrombosis;result_table_subgroup
20670726;2;20670726_2.html;Myocardial Ischemia;NA
20670726;2;20670726_2.html;Hypertension;NA
20678674;2;20678674_2.html;Hypertension;result_table_subgroup
20678878;2;20678878_2.html;Peripheral Vascular Diseases;result_table_subgroup
20678878;2;20678878v2_2.html;Peripheral Vascular Diseases;result_table_subgroup
20685748;2;20685748_2.html;Lung Diseases, Obstructive;result_table_subgroup
20801495;2;20801495_2.html;Heart Failure;result_table_subgroup
20801495;3;20801495_3.html;Heart Failure;NA
20801500;2;20801500_2.html;Heart Failure;result_table_subgroup
20801500;2;20801500v2_2.html;Heart Failure;result_table_subgroup
20883926;2;20883926_2.html;Heart Failure;result_table_subgroup
20883926;3;20883926_3.html;Heart Failure;NA
20883926;2;20883926v2_2.html;Heart Failure;result_table_subgroup
20883926;2;20883926v3_2.html;Heart Failure;result_table_subgroup
20925534;2;20925534_2.html;Myocardial Ischemia;NA
20925534;2;20925534_2.html;Myocardial Ischemia, acute;NA
20925534;3;20925534_3.html;Myocardial Ischemia;NA
20925534;3;20925534_3.html;Myocardial Ischemia, acute;NA
20925534;2;20925534v2_2.html;Myocardial Ischemia;NA
20925534;2;20925534v2_2.html;Myocardial Ischemia, acute;NA
20925534;3;20925534v2_3.html;Myocardial Ischemia;NA
20925534;3;20925534v2_3.html;Myocardial Ischemia, acute;NA
20925544;2;20925544_2.html;Heart Failure;NA
20925544;3;20925544_3.html;Heart Failure;NA
20937671;2;20937671_2.html;Arthritis;result_table_subgroup
20937671;2;20937671v2_2.html;Arthritis;result_table_subgroup
20953684;2;20953684_2.html;Hyperlipidemias;result_table_subgroup
20979470;2;20979470_2.html;Arrhythmias, Cardiac;result_table_subgroup
20979470;3;20979470_3.html;Arrhythmias, Cardiac;result_table_subgroup
20979470;2;20979470v2_2.html;Arrhythmias, Cardiac;result_table_subgroup
20979470;3;20979470v2_3.html;Arrhythmias, Cardiac;result_table_subgroup
21059484;2;21059484_2.html;NA;result_table_subgroup
21060071;2;21060071_2.html;Myocardial Ischemia, acute;result_table_subgroup
21128814;2;21128814_2.html;Embolism and Thrombosis;result_table_subgroup
21128814;3;21128814_3.html;Embolism and Thrombosis;result_table_subgroup
21147728;2;21147728_2.html;NA;result_table_subgroup
21174145;2;21174145_2.html;Hyperlipidemias;result_table_subgroup
21174145;2;21174145_2.html;Myocardial Ischemia;result_table_subgroup
21209123;2;21209123_2.html;Inflammatory Bowel Diseases;result_table_subgroup
21216833;2;21216833_2.html;Heart Failure;result_table_subgroup
21216833;2;21216833v2_2.html;Heart Failure;result_table_subgroup
21227674;2;21227674_2.html;Lung Diseases, Obstructive;NA
21332627;2;21332627_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
21332627;3;21332627_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
21332630;2;21332630_2.html;Prostatic Hyperplasia;result_table_subgroup
21428765;2;21428765_2.html;Lung Diseases, Obstructive;result_table_subgroup
21428766;2;21428766_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
21428766;2;21428766v2_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
21454723;1;21454723_1.html;Diabetes Mellitus, Type 2;NA
21502549;2;21502549_2.html;Embolism and Thrombosis;result_table_subgroup
21502549;2;21502549v2_2.html;Embolism and Thrombosis;result_table_subgroup
21545942;2;21545942_2.html;Myocardial Ischemia, acute;result_table_subgroup
21545947;2;21545947_2.html;Heart Failure;result_table_subgroup
21545947;3;21545947_3.html;Heart Failure;NA
21545947;2;21545947v2_2.html;Heart Failure;result_table_subgroup
21545947;2;21545947v3_2.html;Heart Failure;result_table_subgroup
21545947;2;21545947v4_2.html;Heart Failure;result_table_subgroup
21576658;2;21576658_2.html;NA;result_table_subgroup
21576658;3;21576658_3.html;NA;result_table_subgroup
21586508;2;21586508_2.html;Lung Diseases, Obstructive;NA
21586508;2;21586508v2_2.html;Lung Diseases, Obstructive;NA
21627828;2;21627828_2.html;Lung Diseases, Obstructive;NA
21627828;3;21627828_3.html;Lung Diseases, Obstructive;NA
21642014;3;21642014_3.html;Inflammatory Bowel Diseases;result_table_subgroup
21645018;2;21645018_2.html;Inflammatory Bowel Diseases;result_table_subgroup
21673005;2;21673005_2.html;Myocardial Ischemia, acute;result_table_subgroup
21673005;2;21673005_2.html;Myocardial Ischemia;result_table_subgroup
21682834;2;21682834_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
21723220;1;21723220_1.html;Inflammatory Bowel Diseases;NA
21723220;2;21723220_2.html;Inflammatory Bowel Diseases;NA
21723220;3;21723220_3.html;Inflammatory Bowel Diseases;NA
21780946;2;21780946_2.html;Myocardial Ischemia, acute;result_table_subgroup
21815708;1;21815708_1.html;Hyperlipidemias;result_table_subgroup
21815708;2;21815708_2.html;Hyperlipidemias;result_table_subgroup
21815708;1;21815708v2_1.html;Hyperlipidemias;result_table_subgroup
21815708;2;21815708v2_2.html;Hyperlipidemias;result_table_subgroup
21816478;2;21816478_2.html;Myocardial Ischemia;NA
21871706;2;21871706_2.html;Prostatic Hyperplasia;result_table_subgroup
21875546;2;21875546_2.html;Lung Diseases, Obstructive;NA
21925996;2;21925996_2.html;Hypertension;NA
21925996;3;21925996_3.html;Hypertension;NA
21925996;4;21925996_4.html;Hypertension;NA
21933100;2;21933100_2.html;Lung Diseases, Obstructive;result_table_subgroup
22052584;2;22052584_2.html;Arthritis;result_table_subgroup
22084332;2;22084332_2.html;NA;result_table_subgroup
22085343;1;22085343_1.html;Myocardial Ischemia, acute;result_table_subgroup
22085343;1;22085343_1.html;Atherosclerosis;result_table_subgroup
22085343;1;22085343_1.html;Myocardial Ischemia;result_table_subgroup
22085343;1;22085343_1.html;Stroke;result_table_subgroup
22177371;2;22177371_2.html;Lung Diseases, Obstructive;result_table_subgroup
22193143;2;22193143_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
22234149;2;22234149_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
22235820;2;22235820_2.html;Heart Failure;result_table_subgroup
22235820;2;22235820_2.html;Myocardial Ischemia, acute;result_table_subgroup
22235820;2;22235820_2.html;Hypertension;result_table_subgroup
22235820;2;22235820_2.html;Hyperlipidemias;result_table_subgroup
22235820;2;22235820_2.html;Diabetes Mellitus;result_table_subgroup
22235820;2;22235820_2.html;Myocardial Ischemia;result_table_subgroup
22235820;3;22235820_3.html;Heart Failure;result_table_subgroup
22235820;3;22235820_3.html;Myocardial Ischemia, acute;result_table_subgroup
22235820;3;22235820_3.html;Hypertension;result_table_subgroup
22235820;3;22235820_3.html;Hyperlipidemias;result_table_subgroup
22235820;3;22235820_3.html;Diabetes Mellitus;result_table_subgroup
22235820;3;22235820_3.html;Myocardial Ischemia;result_table_subgroup
22248871;2;22248871_2.html;Hypertension;result_table_subgroup
22259009;2;22259009_2.html;Myocardial Ischemia;result_table_subgroup
22305835;2;22305835_2.html;Myocardial Ischemia, acute;result_table_subgroup
22305835;2;22305835_2.html;Atherosclerosis;result_table_subgroup
22316106;2;22316106_2.html;NA;NA
22335737;1;22335737_1.html;Embolism and Thrombosis;result_table_subgroup
22337213;2;22337213_2.html;Lupus Erythematosus, Systemic;NA
22369287;2;22369287_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
22378566;2;22378566_2.html;Arthritis;result_table_subgroup
22396585;2;22396585_2.html;Heart Failure;result_table_subgroup
22396585;2;22396585_2.html;Myocardial Ischemia, acute;result_table_subgroup
22396585;2;22396585_2.html;Hypertension;result_table_subgroup
22396585;2;22396585_2.html;Hyperlipidemias;result_table_subgroup
22396585;2;22396585_2.html;Diabetes Mellitus;result_table_subgroup
22396585;2;22396585_2.html;Myocardial Ischemia;result_table_subgroup
22436129;2;22436129_2.html;NA;NA
22443427;2;22443427_2.html;Peripheral Vascular Diseases;result_table_subgroup
22443427;2;22443427_2.html;Myocardial Ischemia, acute;result_table_subgroup
22443427;2;22443427_2.html;Atherosclerosis;result_table_subgroup
22443427;2;22443427_2.html;Stroke;result_table_subgroup
22443427;3;22443427_3.html;Peripheral Vascular Diseases;result_table_subgroup
22443427;3;22443427_3.html;Myocardial Ischemia, acute;result_table_subgroup
22443427;3;22443427_3.html;Atherosclerosis;result_table_subgroup
22443427;3;22443427_3.html;Stroke;result_table_subgroup
22470539;2;22470539_2.html;Heart Failure;result_table_subgroup
22470539;2;22470539_2.html;Myocardial Ischemia, acute;result_table_subgroup
22470539;2;22470539_2.html;Hypertension;result_table_subgroup
22470539;2;22470539_2.html;Hyperlipidemias;result_table_subgroup
22470539;2;22470539_2.html;Diabetes Mellitus;result_table_subgroup
22470539;2;22470539_2.html;Myocardial Ischemia;result_table_subgroup
22490878;1;22490878_1.html;Heart Failure;result_table_subgroup
22490878;1;22490878_1.html;Myocardial Ischemia, acute;result_table_subgroup
22490878;1;22490878_1.html;Hypertension;result_table_subgroup
22490878;1;22490878_1.html;Hyperlipidemias;result_table_subgroup
22490878;1;22490878_1.html;Diabetes Mellitus;result_table_subgroup
22490878;1;22490878_1.html;Myocardial Ischemia;result_table_subgroup
22490878;2;22490878_2.html;Heart Failure;result_table_subgroup
22490878;2;22490878_2.html;Myocardial Ischemia, acute;result_table_subgroup
22490878;2;22490878_2.html;Hypertension;result_table_subgroup
22490878;2;22490878_2.html;Hyperlipidemias;result_table_subgroup
22490878;2;22490878_2.html;Diabetes Mellitus;result_table_subgroup
22490878;2;22490878_2.html;Myocardial Ischemia;result_table_subgroup
22490878;3;22490878_3.html;Heart Failure;result_table_subgroup
22490878;3;22490878_3.html;Myocardial Ischemia, acute;result_table_subgroup
22490878;3;22490878_3.html;Hypertension;result_table_subgroup
22490878;3;22490878_3.html;Hyperlipidemias;result_table_subgroup
22490878;3;22490878_3.html;Diabetes Mellitus;result_table_subgroup
22490878;3;22490878_3.html;Myocardial Ischemia;result_table_subgroup
22504093;2;22504093_2.html;Inflammatory Bowel Diseases;NA
22509859;1;22509859_1.html;Diabetes Mellitus, Type 2;result_table_subgroup
22544891;2;22544891_2.html;Lung Diseases, Obstructive;result_table_subgroup
22573644;2;22573644_2.html;Hyperlipidemias;result_table_subgroup
22573644;2;22573644v2_2.html;Hyperlipidemias;result_table_subgroup
22573644;2;22573644v3_2.html;Hyperlipidemias;result_table_subgroup
22576673;2;22576673_2.html;Myocardial Ischemia;result_table_subgroup
22576673;2;22576673_2.html;Stroke;result_table_subgroup
22672586;2;22672586_2.html;Diabetes Mellitus, Type 2;NA
22686416;2;22686416_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
22700854;2;22700854_2.html;NA;result_table_subgroup
22704916;2;22704916_2.html;Inflammatory Bowel Diseases;NA
22709460;2;22709460_2.html;NA;NA
22740508;2;22740508_2.html;Heart Failure;NA
22747613;2;22747613_2.html;Hypertension;NA
22747613;3;22747613_3.html;Hypertension;NA
22799613;1;22799613_1.html;Hypertension;result_table_subgroup
22799613;2;22799613_2.html;Hypertension;result_table_subgroup
22873530;2;22873530_2.html;Arthritis;result_table_subgroup
22913891;3;22913891_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;4;22913891_4.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;5;22913891_5.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;6;22913891_6.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;3;22913891v2_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;4;22913891v2_4.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;5;22913891v2_5.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913891;6;22913891v2_6.html;Diabetes Mellitus, Type 2;result_table_subgroup
22913893;2;22913893_2.html;Hyperlipidemias;result_table_subgroup
22913893;2;22913893_2.html;Hypertension;result_table_subgroup
22932716;2;22932716_2.html;Peripheral Vascular Diseases;result_table_subgroup
22932716;2;22932716_2.html;Myocardial Ischemia, acute;result_table_subgroup
22932716;2;22932716_2.html;Atherosclerosis;result_table_subgroup
22932716;2;22932716_2.html;Stroke;result_table_subgroup
23020650;2;23020650_2.html;Lung Diseases, Obstructive;result_table_subgroup
23040786;1;23040786_1.html;Lung Diseases, Obstructive;result_table_subgroup
23040786;2;23040786_2.html;Lung Diseases, Obstructive;NA
23040830;2;23040830_2.html;Hyperlipidemias;result_table_subgroup
23110471;1;23110471_1.html;Hypertension;result_table_subgroup
23110471;2;23110471_2.html;Hypertension;NA
23128104;2;23128104_2.html;Arrhythmias, Cardiac;result_table_subgroup
23129601;2;23129601_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23216615;2;23216615_2.html;Embolism and Thrombosis;result_table_subgroup
23238658;1;23238658_1.html;Diabetes Mellitus, Type 2;NA
23238658;1;23238658_1.html;Hypertension;NA
23238658;1;23238658_1.html;Hyperlipidemias;NA
23238658;1;23238658_1.html;Atherosclerosis;NA
23238658;1;23238658_1.html;Myocardial Ischemia;NA
23271794;2;23271794_2.html;NA;result_table_subgroup
23271794;3;23271794_3.html;NA;result_table_subgroup
23307827;2;23307827_2.html;Hypertension, Pulmonary;NA
23307827;2;23307827_2.html;Hypertension;NA
23325525;1;23325525_1.html;Stroke;result_table_subgroup
23325525;1;23325525_1.html;Arrhythmias, Cardiac;result_table_subgroup
23339726;2;23339726_2.html;Hypertension;result_table_subgroup
23339726;2;23339726_2.html;Diabetes Mellitus;result_table_subgroup
23396280;2;23396280_2.html;Peripheral Vascular Diseases;result_table_without_subgroup
23396280;2;23396280_2.html;Myocardial Ischemia, acute;result_table_without_subgroup
23396280;2;23396280_2.html;Atherosclerosis;result_table_without_subgroup
23396280;2;23396280_2.html;Stroke;result_table_without_subgroup
23425163;2;23425163_2.html;Embolism and Thrombosis;result_table_subgroup
23425163;3;23425163_3.html;Embolism and Thrombosis;result_table_subgroup
23451835;2;23451835_2.html;Esophageal Diseases;NA
23471469;2;23471469_2.html;Lung Diseases, Obstructive;result_table_subgroup
23473369;2;23473369_2.html;Myocardial Ischemia, acute;result_table_subgroup
23473369;2;23473369_2.html;Atherosclerosis;result_table_subgroup
23473369;2;23473369v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
23473369;2;23473369v2_2.html;Atherosclerosis;result_table_subgroup
23473396;2;23473396_2.html;Myocardial Ischemia, acute;result_table_subgroup
23500237;2;23500237_2.html;Diabetes Mellitus, Type 2;NA
23500237;2;23500237_2.html;Myocardial Ischemia;NA
23500237;2;23500237_2.html;Myocardial Ischemia, chronic;NA
23501976;2;23501976_2.html;Peripheral Vascular Diseases;result_table_subgroup
23501976;2;23501976_2.html;Myocardial Ischemia, acute;result_table_subgroup
23501976;2;23501976_2.html;Atherosclerosis;result_table_subgroup
23501976;2;23501976_2.html;Stroke;result_table_subgroup
23529173;2;23529173_2.html;Heart Failure;result_table_without_subgroup
23529173;2;23529173_2.html;Myocardial Ischemia, acute;result_table_without_subgroup
23529173;2;23529173_2.html;Hypertension;result_table_without_subgroup
23529173;2;23529173_2.html;Hyperlipidemias;result_table_without_subgroup
23529173;2;23529173_2.html;Diabetes Mellitus;result_table_without_subgroup
23529173;2;23529173_2.html;Myocardial Ischemia;result_table_without_subgroup
23529173;3;23529173_3.html;Heart Failure;result_table_without_subgroup
23529173;3;23529173_3.html;Myocardial Ischemia, acute;result_table_without_subgroup
23529173;3;23529173_3.html;Hypertension;result_table_without_subgroup
23529173;3;23529173_3.html;Hyperlipidemias;result_table_without_subgroup
23529173;3;23529173_3.html;Diabetes Mellitus;result_table_without_subgroup
23529173;3;23529173_3.html;Myocardial Ischemia;result_table_without_subgroup
23564916;2;23564916_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23564916;3;23564916_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
23564916;4;23564916_4.html;Diabetes Mellitus, Type 2;result_table_subgroup
23564919;2;23564919_2.html;NA;NA
23656980;2;23656980_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23683134;2;23683134_2.html;NA;NA
23706759;2;23706759_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23726159;2;23726159_2.html;Hypertension;result_table_subgroup
23726159;2;23726159_2.html;Stroke;result_table_subgroup
23733198;2;23733198_2.html;Hypertension;result_table_subgroup
23735746;2;23735746_2.html;Inflammatory Bowel Diseases;result_table_subgroup
23743976;2;23743976_2.html;NA;result_table_subgroup
23770182;1;23770182_1.html;NA;result_table_subgroup
23770182;2;23770182_2.html;NA;result_table_subgroup
23770182;3;23770182_3.html;NA;result_table_subgroup
23810874;2;23810874_2.html;Myocardial Ischemia;result_table_without_subgroup
23810874;2;23810874_2.html;Heart Failure;result_table_without_subgroup
23810874;2;23810874_2.html;Diabetes Mellitus;result_table_without_subgroup
23810874;2;23810874v2_2.html;Myocardial Ischemia;result_table_without_subgroup
23810874;2;23810874v2_2.html;Heart Failure;result_table_without_subgroup
23810874;2;23810874v2_2.html;Diabetes Mellitus;result_table_without_subgroup
23812596;2;23812596_2.html;Osteoporosis;result_table_subgroup
23909985;2;23909985_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23963895;2;23963895_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23964932;2;23964932_2.html;Inflammatory Bowel Diseases;result_table_subgroup
23991658;2;23991658_2.html;NA;result_table_subgroup
23991658;3;23991658_3.html;NA;result_table_subgroup
23992601;2;23992601_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
23992601;3;23992601_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
23992602;2;23992602_2.html;Myocardial Ischemia, acute;result_table_subgroup
23992602;2;23992602_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
24001888;2;24001888_2.html;Arthritis;result_table_subgroup
24067431;2;24067431_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
24067881;2;24067881_2.html;Inflammatory Bowel Diseases;NA
24076283;2;24076283_2.html;Myocardial Ischemia, acute;result_table_subgroup
24076283;2;24076283v2_2.html;Myocardial Ischemia, acute;result_table_subgroup
24097439;2;24097439_2.html;Myocardial Ischemia;result_table_subgroup
24119319;2;24119319_2.html;Prostatic Hyperplasia;result_table_subgroup
24120253;2;24120253_2.html;Lung Diseases, Obstructive;NA
24120253;3;24120253_3.html;Lung Diseases, Obstructive;result_table_subgroup
24120253;4;24120253_4.html;Lung Diseases, Obstructive;NA
24120253;2;24120253v2_2.html;Lung Diseases, Obstructive;NA
24120253;3;24120253v2_3.html;Lung Diseases, Obstructive;result_table_subgroup
24120253;2;24120253v3_2.html;Lung Diseases, Obstructive;NA
24120253;3;24120253v3_3.html;Lung Diseases, Obstructive;result_table_subgroup
24120253;2;24120253v4_2.html;Lung Diseases, Obstructive;NA
24120253;3;24120253v4_3.html;Lung Diseases, Obstructive;result_table_subgroup
24156566;2;24156566_2.html;Lung Diseases, Obstructive;result_table_subgroup
24184169;2;24184169_2.html;Myocardial Ischemia, acute;result_table_subgroup
24184169;2;24184169_2.html;Atherosclerosis;result_table_subgroup
24206457;2;24206457_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
24245566;2;24245566_2.html;Hypertension;result_table_subgroup
24245566;2;24245566_2.html;Atherosclerosis;result_table_subgroup
24247616;2;24247616_2.html;Myocardial Ischemia, acute;result_table_subgroup
24247616;3;24247616_3.html;Myocardial Ischemia, acute;result_table_subgroup
24251359;2;24251359_2.html;NA;result_table_subgroup
24251359;3;24251359_3.html;NA;NA
24253831;3;24253831_3.html;Lung Diseases, Obstructive;result_table_subgroup
24281137;3;24281137_3.html;Heart Failure;result_table_without_subgroup
24281137;3;24281137v2_3.html;Heart Failure;result_table_without_subgroup
24283598;2;24283598_2.html;Heart Failure;result_table_subgroup
24283598;2;24283598_2.html;Myocardial Ischemia, acute;result_table_subgroup
24283598;2;24283598_2.html;Hypertension;result_table_subgroup
24283598;2;24283598_2.html;Hyperlipidemias;result_table_subgroup
24283598;2;24283598_2.html;Diabetes Mellitus;result_table_subgroup
24283598;2;24283598_2.html;Myocardial Ischemia;result_table_subgroup
24321804;2;24321804_2.html;Lung Diseases, Obstructive;result_table_subgroup
24323795;1;24323795_1.html;NA;NA
24323795;2;24323795_2.html;NA;result_table_subgroup
24339179;2;24339179_2.html;Arthritis;result_table_subgroup
24383720;2;24383720_2.html;Lung Diseases, Obstructive;result_table_subgroup
24411003;1;24411003_1.html;Hyperlipidemias;NA
24596459;2;24596459_2.html;Lung Diseases, Obstructive;result_table_subgroup
24621834;2;24621834_2.html;Heart Failure;NA
24664227;2;24664227_2.html;Parkinson Disease;result_table_subgroup
24716680;3;24716680_3.html;Heart Failure;result_table_subgroup
24727254;2;24727254_2.html;Myocardial Ischemia, acute;NA
24727254;2;24727254_2.html;Myocardial Ischemia;NA
24727254;3;24727254_3.html;Myocardial Ischemia, acute;result_table_subgroup
24727254;3;24727254_3.html;Myocardial Ischemia;result_table_subgroup
24727258;2;24727258_2.html;Heart Failure;result_table_subgroup
24780614;2;24780614_2.html;Myocardial Ischemia, acute;result_table_subgroup
24780614;3;24780614_3.html;Myocardial Ischemia, acute;NA
24839241;2;24839241_2.html;Osteoporosis;result_table_subgroup
24842697;2;24842697_2.html;Heart Failure;result_table_subgroup
24842697;2;24842697_2.html;Myocardial Ischemia, acute;result_table_subgroup
24842697;2;24842697_2.html;Hypertension;result_table_subgroup
24842697;2;24842697_2.html;Hyperlipidemias;result_table_subgroup
24842697;2;24842697_2.html;Diabetes Mellitus;result_table_subgroup
24842697;2;24842697_2.html;Myocardial Ischemia;result_table_subgroup
24842697;3;24842697_3.html;Heart Failure;result_table_subgroup
24842697;3;24842697_3.html;Myocardial Ischemia, acute;result_table_subgroup
24842697;3;24842697_3.html;Hypertension;result_table_subgroup
24842697;3;24842697_3.html;Hyperlipidemias;result_table_subgroup
24842697;3;24842697_3.html;Diabetes Mellitus;result_table_subgroup
24842697;3;24842697_3.html;Myocardial Ischemia;result_table_subgroup
24842985;2;24842985_2.html;NA;result_table_subgroup
24898834;2;24898834_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
24898834;3;24898834_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
24907147;2;24907147_2.html;Arthritis;NA
24907147;3;24907147_3.html;Arthritis;NA
24907147;4;24907147_4.html;Arthritis;NA
24907147;5;24907147_5.html;Arthritis;NA
24907147;2;24907147v2_2.html;Arthritis;NA
24907147;3;24907147v2_3.html;Arthritis;NA
24907147;4;24907147v2_4.html;Arthritis;NA
24907147;5;24907147v2_5.html;Arthritis;NA
24918789;2;24918789_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
24966672;2;24966672_2.html;Lung Diseases, Obstructive;result_table_subgroup
24966672;3;24966672_3.html;Lung Diseases, Obstructive;NA
25002161;2;25002161_2.html;Heart Failure;result_table_subgroup
25002161;2;25002161_2.html;Myocardial Ischemia, acute;result_table_subgroup
25002161;2;25002161_2.html;Hypertension;result_table_subgroup
25002161;2;25002161_2.html;Hyperlipidemias;result_table_subgroup
25002161;2;25002161_2.html;Diabetes Mellitus;result_table_subgroup
25002161;2;25002161_2.html;Myocardial Ischemia;result_table_subgroup
25031188;2;25031188_2.html;Hypertension;result_table_subgroup
25037988;2;25037988_2.html;Myocardial Ischemia, acute;result_table_subgroup
25037988;2;25037988_2.html;Myocardial Ischemia;result_table_subgroup
25037988;3;25037988_3.html;Myocardial Ischemia, acute;result_table_subgroup
25037988;3;25037988_3.html;Myocardial Ischemia;result_table_subgroup
25045258;2;25045258_2.html;Lung Diseases, Obstructive;result_table_subgroup
25046337;2;25046337_2.html;Urticaria;result_table_subgroup
25047021;1;25047021_1.html;Arthritis;NA
25135178;2;25135178_2.html;Hyperlipidemias;NA
25135178;2;25135178v2_2.html;Hyperlipidemias;NA
25161043;2;25161043_2.html;Myocardial Ischemia, acute;result_table_subgroup
25175921;2;25175921_2.html;Myocardial Ischemia, acute;result_table_subgroup
25175921;3;25175921_3.html;Myocardial Ischemia, acute;result_table_subgroup
25176136;2;25176136_2.html;Myocardial Ischemia;result_table_subgroup
25176136;2;25176136_2.html;Heart Failure;result_table_subgroup
25176136;2;25176136v2_2.html;Myocardial Ischemia;result_table_subgroup
25176136;2;25176136v2_2.html;Heart Failure;result_table_subgroup
25182247;2;25182247_2.html;Arrhythmias, Cardiac;result_table_subgroup
25189213;1;25189213_1.html;Diabetes Mellitus, Type 2;NA
25189213;2;25189213_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25248764;2;25248764_2.html;Lung Diseases, Obstructive;result_table_subgroup
25271206;2;25271206_2.html;Hypertension;result_table_subgroup
25271206;2;25271206_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25277614;2;25277614_2.html;Arrhythmias, Cardiac;NA
25282519;2;25282519_2.html;Hyperlipidemias;NA
25352655;2;25352655_2.html;Diabetes Mellitus, Type 2;result_table_subgroup
25352655;3;25352655_3.html;Diabetes Mellitus, Type 2;result_table_subgroup
25354738;2;25354738_2.html;Psoriasis;result_table_subgroup
25399274;2;25399274_2.html;Stroke;result_table_subgroup
25399274;2;25399274_2.html;Arrhythmias, Cardiac;result_table_subgroup
25406305;2;25406305_2.html;Heart Failure;result_table_subgroup
25406305;2;25406305v2_2.html;Heart Failure;result_table_subgroup
25414932;1;25414932_1.html;Diabetes Mellitus;NA
25414932;1;25414932_1.html;Diabetes Mellitus, Type 2;NA
25455006;2;25455006_2.html;Heart Failure;result_table_subgroup
25455006;2;25455006_2.html;Myocardial Ischemia, acute;result_table_subgroup
